drug,source tissue,target tissue,type,feature,pval,iter,feature_dim,predicted_class,predicted_prob,true_class
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,116,74,1,0.7462272551128322,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,117,74,1,0.8648136874743572,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,118,74,0,0.06724969831690897,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,119,74,0,0.11857573117424522,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,120,74,0,0.002311764418692874,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,121,74,0,0.4757499023288895,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,122,74,1,0.624315478262568,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,123,74,1,0.6424675772418892,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,124,74,0,0.26633554034609064,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,125,74,0,0.23141297785302237,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,126,74,0,0.19605815037187416,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,127,74,0,0.463057107108646,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,128,74,1,0.7051055035702838,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,129,74,0,0.3185192092874659,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,130,74,0,0.45297120629681725,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,131,74,1,0.5860449185588105,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,132,74,0,0.03421644561433443,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,133,74,0,0.11105231340215074,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,134,74,0,0.4791821358283269,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,135,74,0,0.02674083419294434,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,136,74,0,0.22600787192894656,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,137,74,0,0.08691778561687773,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,138,74,0,0.008506511260067478,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,139,74,1,0.8413195594350125,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,140,74,0,0.21387847641130564,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,141,74,1,0.9948101850592398,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,142,74,0,0.017915248806585852,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,143,74,0,0.0002735685218398165,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,144,74,1,0.8157747554443385,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,145,74,1,0.5407822988919169,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,146,74,1,0.646794663155878,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,147,74,0,0.0765701039135068,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,148,74,0,0.0034196528229071587,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,149,74,0,0.3915891705983425,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,150,74,0,0.1812938434593758,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,151,74,0,0.1276870032954532,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,152,74,1,0.9999970174011416,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,153,74,1,0.909724848101871,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,154,74,0,0.2700873174091218,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,155,74,0,0.2237947559854602,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,156,74,1,0.5591483355437576,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,157,74,0,0.1616853609117631,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,158,74,0,0.25584230412770886,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,159,74,0,0.10592465037844186,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,160,74,0,0.006942515585067109,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,161,74,0,0.25896450322964176,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,162,74,1,0.7990994360210394,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,163,74,0,0.015733710987615626,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,164,74,0,0.17430417467079548,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,165,74,0,0.0877908312178581,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.1,166,74,0,0.14267731568425596,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,0,74,0,0.21955507613139968,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,1,74,1,0.5513794457222818,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,2,74,0,0.337868930422644,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,3,74,0,0.048403980743380315,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,4,74,1,0.5290891318632684,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,5,74,0,0.2641637161730178,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,6,74,0,0.04273853991754833,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,7,74,0,0.11169987659935539,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,8,74,1,0.7218419790784879,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,9,74,0,0.2694857167437611,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,10,74,0,0.29542853946036757,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,11,74,1,0.7820953983295638,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,12,74,1,0.8465029304663446,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,13,74,0,0.32905002358660945,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,14,74,0,0.07981271012180755,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,15,74,1,0.6873659558632237,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,16,74,0,0.3436250994930481,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,17,74,1,0.7946589008623679,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,18,74,0,0.05187869581484444,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,19,74,0,0.05906446209247032,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,20,74,1,0.514022940327419,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,21,74,1,0.9368901351027342,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,22,74,0,0.2163792915399235,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,23,74,1,0.5448643323979713,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,24,74,0,0.07262486760204719,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,25,74,1,0.5860845596279415,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,26,74,0,0.4096921799742335,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,27,74,0,0.2737695654347487,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,28,74,0,0.3717330555453275,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,29,74,0,0.0742587240780278,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,30,74,1,0.5333118720485854,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,31,74,1,0.5751953436070583,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,32,74,1,0.6070187222468018,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,33,74,0,0.20563111728100453,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,34,74,0,0.10683500293612633,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,35,74,0,0.03935664124019236,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,36,74,0,0.16476264105620897,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,37,74,1,0.8716178559058627,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,38,74,0,0.30898424510204037,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,39,74,0,0.18081655877496192,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,40,74,0,0.03955645099657519,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,41,74,0,0.09734802911844866,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,42,74,1,0.6181385655024106,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,43,74,0,0.4943057085146045,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,44,74,1,0.735033029736222,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,45,74,0,0.22423795942080055,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,46,74,0,0.33862413294133265,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,47,74,0,0.23761878199546702,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,48,74,1,0.9610606591841039,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,49,74,0,0.1960298163028688,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,50,74,0,0.32387288132887226,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,51,74,0,0.06137138394111807,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,52,74,1,0.6257361635306847,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,53,74,0,0.3976731624453364,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,54,74,1,0.9995890413094419,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,55,74,1,0.8830484457048939,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,56,74,0,0.06209987218671869,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,57,74,0,0.4839297691864366,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,58,74,1,0.6247919454023056,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,59,74,0,0.4184506952470369,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,60,74,0,0.005561499216395671,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,61,74,1,0.7246302703916168,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,62,74,0,0.21209722654184515,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,63,74,1,0.6840281108978238,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,64,74,1,0.8154174246139512,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,65,74,0,0.040887265125520655,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,66,74,1,0.630624568435417,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,67,74,1,0.9138764443496225,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,68,74,0,0.487090856282773,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,69,74,0,0.1027293192177165,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,70,74,0,0.48373220695307523,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,71,74,0,0.42845421345302187,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,72,74,0,0.47254743260420795,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,73,74,0,0.047328208867499166,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,74,74,1,0.8089997554659293,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,75,74,0,0.17979860191549907,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,76,74,0,0.3133919966091835,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,77,74,1,0.6064312969124205,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,78,74,1,0.5949786520655614,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,79,74,0,0.3760860189789067,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,80,74,1,0.6370602725564118,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,81,74,1,0.6747020407822181,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,82,74,1,0.5828969560698275,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,83,74,1,0.5884434541652542,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,84,74,1,0.6204884637063109,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,85,74,0,0.07418829362662276,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,86,74,0,0.04700994503456023,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,87,74,0,0.46461722158499263,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,88,74,1,0.6490287884552675,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,89,74,0,0.348395381804857,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,90,74,1,0.6976225966522085,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,91,74,0,0.40608219951082636,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,92,74,0,0.23800672223091912,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,93,74,0,0.17063272083682138,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,94,74,1,0.997730731303648,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,95,74,1,0.5172125592713228,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,96,74,0,0.3507050151956301,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,97,74,0,0.0989404448059697,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,98,74,0,0.4218021916446536,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,99,74,1,0.6383933323711063,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,100,74,0,0.46616195968476715,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,101,74,0,0.46324199734088295,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,102,74,1,0.5129300464911799,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,103,74,0,0.37715955045242094,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,104,74,0,0.205237316006193,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,105,74,0,0.18183832225492128,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,106,74,0,0.2733312010067647,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,107,74,0,0.22412306859662737,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,108,74,0,0.4337167317503882,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,109,74,1,0.6917798015522147,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,110,74,0,0.22325707651209867,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,111,74,1,0.5594872948134153,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,112,74,1,0.5570016022420814,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,113,74,0,0.4882416726701329,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,114,74,0,0.35413545445915706,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,115,74,0,0.3953383739188059,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,116,74,0,0.22069775167817232,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,117,74,1,0.9047410719809195,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,118,74,0,0.360001074742554,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,119,74,0,0.34499819341323223,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,120,74,0,0.1551250451532676,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,121,74,1,0.5189334881305819,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,122,74,1,0.6370609848218063,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,123,74,0,0.25082240540802003,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,124,74,1,0.8988963382542258,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,125,74,0,0.18248325089208633,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,126,74,1,0.7147814085069102,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,127,74,1,0.7102024461384749,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,128,74,0,0.3130406093215135,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,129,74,0,0.06963621670929321,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,130,74,0,0.342352485701675,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,131,74,1,0.5716952687703611,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,132,74,0,0.1876071524649051,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,133,74,0,0.3230656611860222,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,134,74,0,0.3884783108703423,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,135,74,1,0.736715984806,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,136,74,0,0.17139552047265968,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,137,74,0,0.12802524751950325,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,138,74,0,0.4235356754956342,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,139,74,0,0.41545552946098013,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,140,74,1,0.9051915014909081,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,141,74,0,0.051708669698155116,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,142,74,0,0.2856924505506723,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,143,74,0,0.30187550974451643,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,144,74,1,0.6449719046247676,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,145,74,1,0.8334197594509327,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,146,74,0,0.4378890909747722,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,147,74,0,0.15184741844734845,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,148,74,0,0.422868630088837,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,149,74,1,0.7194888625783769,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,150,74,1,0.887523106185144,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,151,74,0,0.044749421756643724,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,152,74,0,0.20571802316482035,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,153,74,1,0.5340286465835264,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,154,74,0,0.22922655766648628,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,155,74,0,0.3345884126897367,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,156,74,0,0.19363731413018598,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,157,74,0,0.28100216969346375,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,158,74,0,0.23912124039499105,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,159,74,1,0.682103670033181,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,160,74,0,0.4444723644145401,1
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,161,74,1,0.6249688119622022,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,162,74,1,0.8608951464982438,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,163,74,0,0.1591652425730711,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,164,74,1,0.5078111271187514,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,165,74,0,0.2640216569422331,0
Atezo,BLCA,KIRC,lcc_only,norm-node-matched-random,0.1,166,74,1,0.7396141785993547,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,0,44,0,0.30941583961539143,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,1,44,0,0.2654998834052306,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,2,44,1,0.6682659566975455,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,3,44,0,0.4602213888665467,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,4,44,1,0.5120728445000962,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,5,44,1,0.8083989887886284,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,6,44,0,0.16813089806784995,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,7,44,1,0.6686802957010792,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,8,44,1,0.9146963816830488,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,9,44,0,0.07201395500314536,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,10,44,1,0.9289191398792654,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,11,44,1,0.7844613095174654,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,12,44,1,0.6901852162945011,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,13,44,0,0.11578796681282909,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,14,44,1,0.5255222195430338,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,15,44,0,0.12901523746373988,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,16,44,0,0.10907986047205874,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,17,44,0,0.3038782852521824,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,18,44,0,0.25253314774540353,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,19,44,1,0.6291665477561771,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,20,44,1,0.8615700158236801,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,21,44,1,0.7560371308322993,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,22,44,0,0.2138054721035492,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,23,44,0,0.36870529524140583,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,24,44,0,0.4259345453493281,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,25,44,0,0.26906114599524755,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,26,44,0,0.26824627161487885,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,27,44,1,0.7080391189853109,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,28,44,1,0.8991904133964657,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,29,44,0,0.16429639657128733,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,30,44,1,0.7160180006442342,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,31,44,0,0.3891242976146043,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,32,44,0,0.3037421782880949,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,33,44,1,0.9426762021084383,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,34,44,0,0.28784522435793386,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,35,44,0,0.12866736150950414,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,36,44,0,0.2850948735675673,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,37,44,1,0.6510948551316412,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,38,44,0,0.041240954815918204,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,39,44,0,0.45103604264423747,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,40,44,0,0.12219481693960431,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,41,44,0,0.08203833699472805,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,42,44,1,0.7971489026375517,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,43,44,0,0.2951117923316268,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,44,44,1,0.5694012031680774,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,45,44,0,0.4218986447879632,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,46,44,1,0.5838511119911108,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,47,44,1,0.9033521824326668,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,48,44,0,0.16649621009516494,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,49,44,0,0.15229098030428104,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,50,44,1,0.5227916764367196,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,51,44,0,0.07236188959200886,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,52,44,1,0.542892315411869,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,53,44,0,0.3082958993644971,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,54,44,1,0.9973051878084381,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,55,44,1,0.9326247193580537,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,56,44,0,0.2934335854360573,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,57,44,0,0.17630227298309972,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,58,44,0,0.48090130292575334,1
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,59,44,0,0.2620883319934683,0
Atezo,BLCA,KIRC,lcc_only,norm-node,0.05,60,44,1,0.6728028674880893,0
