,Edge,U,pval,adj_pvals
0,SBDS;RPL5,122.5,0.7661592936990378,1.0
473,ETV6;CCDC6,167.5,0.2481141724989363,1.0
474,ETV6;PIK3CA,140.5,0.7922255493317721,1.0
475,ETV6;DNMT3A,150.0,0.5637408995624722,1.0
476,ETV6;TRIP11,161.0,0.34780795203304427,1.0
477,ETV6;NCOR1,182.5,0.09887113753832644,1.0
478,ETV6;STAT5B,164.0,0.2977693607291667,1.0
479,ETV6;NPM1,150.0,0.5642352672574935,1.0
480,ETV6;RUNX1,154.5,0.46865895861331064,1.0
481,ETV6;NUP98,167.5,0.2483006531070343,1.0
482,ETV6;EZH2,153.0,0.4993083082620655,1.0
483,ETV6;EML4,149.5,0.5754354498786113,1.0
484,ETV6;PHF6,139.0,0.8243624809273743,1.0
485,ETV6;IDH2,144.5,0.6924009344350754,1.0
486,ETV6;NUP214,156.5,0.42915132721098204,1.0
487,ETV6;NRAS,146.0,0.655437395201288,1.0
488,ETV6;ABL1,154.0,0.47757286041419056,1.0
489,ETV6;ASXL1,143.5,0.7168202805786303,1.0
490,ETV6;JAK2,150.0,0.5641331214306389,1.0
491,ETV6;SRSF2,146.5,0.6441560103985456,1.0
492,ETV6;AFF1,160.0,0.36429261609675445,1.0
493,ETV6;SETBP1,147.0,0.6310216027264246,1.0
494,ETV6;IDH1,149.0,0.5865587377175866,1.0
495,ETV6;HRAS,163.5,0.30616250464376127,1.0
496,ETV6;KMT2A,162.5,0.3223891795209961,1.0
497,ETV6;PIK3R1,156.5,0.4290101792263271,1.0
498,ETV6;ZNF384,92.5,0.19921584875586895,1.0
499,ETV6;ZMYM2,175.0,0.16042002042821657,1.0
500,ETV6;BRAF,156.0,0.43888847263204933,1.0
501,ETV6;ABL2,140.0,0.8044973289029593,1.0
502,ETV6;TET2,135.0,0.9343212939925521,1.0
503,PSIP1;BRD4,111.0,0.49509324099781693,1.0
504,PSIP1;RANBP2,100.0,0.2960640971062857,1.0
505,PSIP1;PABPC1,111.0,0.49808499308129717,1.0
506,PSIP1;NSD3,113.0,0.5311469604883707,1.0
507,PSIP1;DDX10,113.5,0.5434188216558877,1.0
508,PSIP1;NUP98,103.5,0.3513400727056032,1.0
509,PSIP1;MEN1,103.0,0.34439280030653463,1.0
510,PSIP1;RAP1GDS1,98.5,0.2691843431410226,1.0
511,PSIP1;SMARCB1,99.5,0.2868792932694727,1.0
512,PSIP1;NUP214,116.0,0.6059712044667824,1.0
513,PSIP1;SRSF3,102.5,0.33727542161041535,1.0
514,PSIP1;KMT2A,110.0,0.4736229453574561,1.0
515,PSIP1;NSD1,106.0,0.3968448027352942,1.0
516,PSIP1;SETBP1,118.0,0.6522478694386611,1.0
517,PSIP1;HMGA1,108.0,0.436495147336739,1.0
518,DGCR8;DDX5,187.5,0.06696238404388512,1.0
519,DGCR8;FUS,198.5,0.02846676965869131,1.0
520,DGCR8;CLP1,192.0,0.04717366550863294,1.0
521,DGCR8;TP53,177.0,0.14081665517564645,1.0
522,DGCR8;DROSHA,195.0,0.03752820252445009,1.0
523,DGCR8;DICER1,190.0,0.055838347509376385,1.0
524,DGCR8;LATS2,186.0,0.0762866618458326,1.0
525,DGCR8;HNRNPA2B1,183.5,0.08879034121792075,1.0
526,MAP2K2;MAPK1,133.5,0.973677061850806,1.0
527,MAP2K2;CTNNB1,127.0,0.8820515134688307,1.0
528,MAP2K2;PRKACA,90.0,0.16582607874403033,1.0
529,MAP2K2;ARAF,126.5,0.868302666505421,1.0
530,MAP2K2;MAP2K1,125.5,0.8422663236038697,1.0
531,MAP2K2;BRAF,130.5,0.9737115833222119,1.0
532,MAP2K2;PTPN11,131.0,0.9868459576399018,1.0
533,MAP2K2;SGK1,106.0,0.30669366900715667,1.0
534,MAP2K2;NRAS,145.0,0.6795501455090723,1.0
535,MAP2K2;PPP2R1A,130.0,0.9605745713929486,1.0
536,MAP2K2;SRC,134.0,0.9605745713929486,1.0
537,MAP2K2;RAF1,126.5,0.8683257629804902,1.0
538,MAP2K2;YWHAE,166.0,0.19721721342587273,1.0
539,MAP2K2;HRAS,122.5,0.7660794400661176,1.0
540,MAP2K2;LMNA,144.0,0.6892366294588959,1.0
541,ASPSCR1;PRCC,140.0,0.8009787916137155,1.0
542,ASPSCR1;NONO,116.0,0.6081689143090048,1.0
543,ASPSCR1;CLTC,102.5,0.33920453834943043,1.0
544,ASPSCR1;TFE3,127.5,0.8940764821292432,1.0
545,ASPSCR1;SFPQ,111.5,0.5091265498672551,1.0
546,TP53;MAPK1,138.0,0.8561940461237485,1.0
547,TP53;TSC2,135.5,0.9212213176530786,1.0
548,TP53;DDX5,98.0,0.2612853742977327,1.0
549,TP53;CCND1,135.0,0.9343327533261433,1.0
550,TP53;CDKN1B,145.5,0.6538180077752079,1.0
551,TP53;MLH1,133.0,0.9868482591011412,1.0
552,TP53;MSH2,131.0,0.986858600748094,1.0
553,TP53;MSH6,119.5,0.6928721977567454,1.0
554,TP53;DNAJB1,131.5,1.0,1.0
555,TP53;VHL,132.5,1.0,1.0
556,TP53;NOTCH2,153.5,0.4738743285725394,1.0
557,TP53;DDB2,123.0,0.7756696336280764,1.0
558,TP53;APC,132.5,1.0,1.0
559,TP53;CDK4,137.5,0.869098213419849,1.0
560,TP53;MDM2,136.5,0.8951629537281147,1.0
561,TP53;BRIP1,137.0,0.8814891868332964,1.0
562,TP53;KAT7,120.5,0.7136126986246613,1.0
563,TP53;BARD1,128.5,0.9201954553475984,1.0
564,TP53;PALB2,142.0,0.7527568141177035,1.0
565,TP53;PDGFRB,119.0,0.680582563780306,1.0
566,TP53;KMT2C,137.0,0.8821793628105935,1.0
567,TP53;AXIN1,149.5,0.5655228605136844,1.0
568,TP53;CREBBP,124.0,0.796595127613721,1.0
569,TP53;CDKN2C,147.5,0.6169046560654783,1.0
570,TP53;ELL,90.0,0.16804202506416865,1.0
571,TP53;EP300,137.5,0.869149228032119,1.0
572,TP53;BRD4,142.5,0.7363509159902902,1.0
573,TP53;EPAS1,157.5,0.4091075558503051,1.0
574,TP53;KDR,137.5,0.8691945243198863,1.0
575,TP53;PIK3CA,129.0,0.9343842462019802,1.0
576,TP53;YWHAE,151.0,0.5286075673037434,1.0
577,TP53;STAT3,134.5,0.9473481987077663,1.0
578,TP53;DNMT3A,141.0,0.7795090497040121,1.0
579,TP53;SUB1,124.0,0.8016486058911548,1.0
580,TP53;KAT6A,100.0,0.2912492584996921,1.0
581,TP53;CDK6,136.5,0.8951629537281147,1.0
582,TP53;PMS2,129.5,0.9474333412651492,1.0
583,TP53;PATZ1,118.0,0.6494914836891464,1.0
584,TP53;ERBB3,131.5,1.0,1.0
585,TP53;RB1,84.5,0.11750681174433109,1.0
586,TP53;PML,145.5,0.6615773790998382,1.0
587,TP53;NCOR1,124.0,0.8027874512879638,1.0
588,TP53;ERCC3,120.0,0.7000414633251564,1.0
589,TP53;DDIT3,122.5,0.765739147477442,1.0
590,TP53;KEAP1,138.5,0.8432696139902981,1.0
591,TP53;SRSF2,96.0,0.24088478044749462,1.0
592,TP53;ZEB1,118.0,0.6498340359036658,1.0
593,TP53;FBXW7,139.0,0.8303338783280401,1.0
594,TP53;NSD2,108.0,0.4263355899845266,1.0
595,TP53;XPA,136.0,0.9073597068566707,1.0
596,TP53;CDK12,146.0,0.6541406048393968,1.0
597,TP53;EZH2,139.0,0.8303923053575204,1.0
598,TP53;HSP90AB1,137.0,0.8820924705294007,1.0
599,TP53;SMAD4,129.0,0.9342265250210428,1.0
600,TP53;JUN,127.5,0.8950717870468402,1.0
601,TP53;NFE2L2,147.0,0.6192336033269122,1.0
602,TP53;PPP2R1A,136.5,0.8951948059719068,1.0
603,TP53;AKT3,146.0,0.6478089461337062,1.0
604,TP53;DDX3X,125.5,0.8419691828053599,1.0
605,TP53;SRC,138.0,0.8561007371616598,1.0
606,TP53;RUNX1,140.0,0.8048991218510433,1.0
607,TP53;HIF1A,137.0,0.8821793628105935,1.0
608,TP53;BRCA2,138.5,0.8433371715772673,1.0
609,TP53;UBR5,164.0,0.2949065124037942,1.0
610,TP53;NF1,139.5,0.8175749321558917,1.0
611,TP53;FAT1,136.5,0.8951720573324443,1.0
612,TP53;POLR2A,116.0,0.5998414714573014,1.0
613,TP53;SETD2,144.0,0.6976938139910944,1.0
614,TP53;CASP8,130.0,0.959695481795165,1.0
615,TP53;SMAD3,140.5,0.7911723256215755,1.0
616,TP53;SDHC,157.5,0.40516418205094074,1.0
617,TP53;EWSR1,123.0,0.7760046427305001,1.0
618,TP53;CREB1,126.0,0.8504969678759449,1.0
619,TP53;HSP90AA1,137.5,0.8690641705124255,1.0
620,TP53;FOXO4,126.5,0.8675747206419369,1.0
621,TP53;NDRG1,132.0,1.0,1.0
622,TP53;BAP1,90.0,0.1649704359492462,1.0
623,TP53;PPM1D,73.0,0.049323842919253506,1.0
624,TP53;RPL5,114.0,0.5627471231641977,1.0
625,TP53;CASP3,136.0,0.908133537960141,1.0
626,TP53;CHD4,95.0,0.22321670636899715,1.0
627,TP53;SFPQ,118.0,0.65378177721952,1.0
628,TP53;ATM,135.5,0.9211318811855556,1.0
629,TP53;NCOA1,139.5,0.8036250533107016,1.0
630,TP53;SUZ12,103.5,0.34617038791652877,1.0
631,TP53;HRAS,134.0,0.9605521697427777,1.0
632,TP53;MYC,141.0,0.7793400690013811,1.0
633,TP53;HMGA1,113.0,0.541674901773683,1.0
634,TP53;MDM4,124.0,0.7987632692417237,1.0
635,TP53;LMNA,140.5,0.7877724460114701,1.0
636,TP53;RAD17,137.0,0.8813747111356238,1.0
637,TP53;TCF7L2,133.0,0.986497022698887,1.0
638,TP53;NUMA1,135.0,0.9339368216166429,1.0
639,TP53;CHEK2,134.0,0.9602838572709406,1.0
640,TP53;SMARCA4,133.5,0.973720766132716,1.0
641,TP53;EED,128.0,0.9066080488940527,1.0
642,TP53;FANCD2,111.5,0.5001385189184832,1.0
643,TP53;FGFR1,134.0,0.9605521697427777,1.0
644,TP53;KLF6,136.0,0.9058980518433375,1.0
645,TP53;RAF1,135.5,0.9211938311531506,1.0
646,TP53;CLTC,131.0,0.9867786851726863,1.0
647,TP53;IKBKB,118.5,0.6586733502834692,1.0
648,TP53;SMARCD1,107.5,0.41696834807066485,1.0
649,TP53;MET,130.5,0.9737219133075435,1.0
650,TP53;BRCA1,140.0,0.80474037517625,1.0
651,TP53;BLM,131.0,0.9867458372381201,1.0
652,TP53;CYLD,131.0,0.9867798538007387,1.0
653,TP53;IDH1,140.5,0.7922078306094629,1.0
654,TP53;CDKN1A,126.5,0.8673333126822352,1.0
655,TP53;BTK,111.5,0.5099973316867341,1.0
656,TP53;JAK2,134.5,0.9474700319586684,1.0
657,TP53;ARID1A,136.5,0.8951037224329563,1.0
658,TP53;FUBP1,143.5,0.7142726715426523,1.0
659,TP53;ATRX,113.0,0.5357936402238195,1.0
660,TP53;PMS1,125.5,0.8416494448460524,1.0
661,TP53;STK11,138.5,0.8432696139902981,1.0
662,TP53;MAF,131.0,0.9867115567343815,1.0
663,TP53;NF2,133.0,0.9868517090291099,1.0
664,TP53;GMPS,115.5,0.5959509910071343,1.0
665,TP53;TNFAIP3,157.5,0.4049125375791748,1.0
666,TP53;REL,144.0,0.703624478853561,1.0
667,TP53;ERCC2,139.5,0.8157788702008626,1.0
668,TP53;NPM1,135.0,0.9343499310856285,1.0
669,TP53;SETDB1,100.5,0.29816648806811175,1.0
670,TP53;MYD88,140.0,0.803319652800821,1.0
671,TP53;ERBB2,134.0,0.9605711274691925,1.0
672,TP53;XPO1,143.0,0.7265871465344564,1.0
673,TP53;BAX,143.5,0.7157950498350358,1.0
674,TP53;ASXL1,136.0,0.9082094598924602,1.0
675,TP53;JAK1,132.5,1.0,1.0
676,TP53;PTPRC,134.5,0.9473712509995718,1.0
677,TP53;ABL1,132.5,1.0,1.0
678,TP53;ARNT,137.0,0.8784845441330068,1.0
679,TP53;RAD51B,124.0,0.8030455068381694,1.0
680,TP53;CTNNB1,130.5,0.9737046898935717,1.0
681,TP53;FBXO11,114.5,0.5697508151179258,1.0
682,TP53;CNOT3,140.5,0.7913429944481452,1.0
683,TP53;EML4,134.0,0.9606141117642185,1.0
684,TP53;HLA-A,108.5,0.4479946882682839,1.0
685,TP53;ATR,106.0,0.39947112871546864,1.0
686,TP53;LATS2,119.5,0.6900639264037272,1.0
687,TP53;NOTCH1,126.0,0.8563429636657188,1.0
688,TP53;PIK3R1,135.5,0.9213001814206252,1.0
689,TP53;TGFBR2,123.5,0.7921014230176879,1.0
690,TP53;DICER1,173.5,0.15887481597346187,1.0
691,TP53;TRIM24,86.0,0.12856538084123714,1.0
692,TP53;STAT6,142.5,0.7410621296077492,1.0
693,TP53;KMT2A,122.5,0.7642403847572923,1.0
694,TP53;PTEN,134.0,0.9605797355869439,1.0
695,TP53;POLE,130.5,0.9737161759305423,1.0
696,TP53;KDM6A,135.0,0.9322185493471004,1.0
697,TP53;BCL6,95.5,0.2314116212015186,1.0
698,TP53;SMARCB1,118.5,0.661823279569325,1.0
699,TP53;TOP1,101.5,0.30561264138798816,1.0
700,TP53;SGK1,116.0,0.597825084908199,1.0
701,TP53;WRN,124.5,0.8163488233246963,1.0
702,TP53;RHOA,126.5,0.86880228951474,1.0
703,TP53;RBM10,125.5,0.841851244516657,1.0
704,TP53;NCOA2,138.5,0.8397183215927518,1.0
705,TP53;NRAS,141.0,0.7794902932339522,1.0
706,TP53;PRDM1,121.5,0.7393783077813539,1.0
707,TP53;MEN1,122.0,0.7521620347154645,1.0
708,TP53;AKT2,135.0,0.9343527927351521,1.0
709,TP53;RANBP2,131.5,1.0,1.0
710,TP53;NCOR2,109.0,0.45100276502360914,1.0
711,TP53;FADD,179.0,0.12361820993520987,1.0
712,TP53;STAT5B,136.5,0.8939447656460964,1.0
713,TP53;FOXO3,147.0,0.6289538884397694,1.0
714,TP53;TET2,135.0,0.9343728138093517,1.0
715,TP53;FANCC,116.5,0.6161774656449159,1.0
716,TP53;ARID2,94.0,0.20857604903651272,1.0
717,TP53;KMT2D,87.5,0.14273766155328307,1.0
718,TP53;CTCF,99.0,0.2566327155010205,1.0
719,TP53;FAS,85.0,0.12162677735632238,1.0
720,TP53;MAP2K1,135.5,0.9211731973870337,1.0
721,TP53;IDH2,136.5,0.8951948059719068,1.0
722,TP53;BRAF,134.0,0.9605986536176384,1.0
723,TP53;MTOR,136.0,0.9082014769731028,1.0
724,TP53;GNAS,133.0,0.9868407749314068,1.0
725,TP53;PTCH1,127.0,0.8803827414085941,1.0
726,TP53;TFRC,133.0,0.9868471085215356,1.0
727,TP53;AKT1,136.0,0.9082054686931177,1.0
728,TP53;PTPN11,136.5,0.8951310724255863,1.0
729,TP53;MUTYH,134.5,0.9474700319586684,1.0
730,TP53;DROSHA,165.0,0.2752463904442849,1.0
731,BRD3;BRD4,129.0,0.9343327533261433,1.0
732,BRD3;NPM1,135.0,0.9343384807441049,1.0
733,BRD3;NSD2,126.0,0.8561380825365017,1.0
734,BRD3;NSD3,138.0,0.855976042218813,1.0
735,BRD3;SMARCD1,122.5,0.7664480793111154,1.0
736,BRD3;SMARCA4,125.5,0.843262853423982,1.0
737,BRD3;MYC,130.5,0.9737150280041189,1.0
738,BRD3;CHD4,137.5,0.8691095551565154,1.0
739,BRD3;SPOP,129.0,0.9341890789942455,1.0
740,FANCA;MSH2,119.0,0.6642810587570294,1.0
741,FANCA;MSH6,103.0,0.3449477830523118,1.0
742,FANCA;BRIP1,121.5,0.7310293850000957,1.0
743,FANCA;BARD1,141.0,0.7682570270259499,1.0
744,FANCA;PALB2,129.0,0.9295029306416033,1.0
745,FANCA;ATM,124.5,0.8123123003480582,1.0
746,FANCA;FANCD2,127.0,0.8701896042102406,1.0
747,FANCA;FANCC,110.0,0.4412653109498331,1.0
748,FANCA;WRN,120.0,0.6923428066881925,1.0
749,FANCA;ERCC4,123.0,0.7667399098838714,1.0
750,FANCA;FANCF,116.5,0.6070312591558662,1.0
751,FANCA;HSP90AA1,107.5,0.4233411517650085,1.0
752,FANCA;ATR,98.5,0.2745737747739494,1.0
753,FANCA;SMARCA4,112.0,0.5167622516510944,1.0
754,FANCA;BLM,133.5,0.9724277703994769,1.0
755,FANCA;RFWD3,125.5,0.8370655112214265,1.0
756,FANCA;HSP90AB1,109.5,0.4635186713380809,1.0
757,FANCA;FANCG,134.5,0.9422806370105334,1.0
758,FANCA;BRCA2,128.0,0.9062146530589649,1.0
759,FANCA;CHEK2,124.5,0.8084613668242194,1.0
760,FANCA;RAD51B,108.5,0.41734880452500533,1.0
761,FANCA;NOTCH1,108.0,0.43716185056690005,1.0
762,FANCA;CTNNB1,113.0,0.5364724740385034,1.0
763,FANCA;AKT1,101.5,0.317941169500365,1.0
764,FANCA;CDK12,117.5,0.6370107593283079,1.0
765,FANCA;BRCA1,121.5,0.7348796017588112,1.0
766,COL1A1;ZNF384,182.5,0.09679872079499677,1.0
767,COL1A1;ITGAV,188.5,0.06232363217727869,1.0
768,COL1A1;AKT1,188.5,0.05590076401240404,1.0
769,COL1A1;RB1,180.0,0.1117015134397835,1.0
770,COL1A1;PTEN,180.0,0.0948150673953266,1.0
771,COL1A1;TGFBR2,180.5,0.10132526221014487,1.0
772,COL1A1;COL3A1,186.5,0.05940344276777218,1.0
773,COL1A1;DDR2,177.0,0.139009602471769,1.0
774,COL1A1;PDGFRB,189.0,0.04665415891098754,1.0
775,COL1A1;SMAD3,179.5,0.10940384463476911,1.0
776,COL1A1;SMAD4,175.0,0.14196108920207376,1.0
777,COL1A1;JUN,175.0,0.13109747563978905,1.0
778,COL1A1;SDC4,187.5,0.06807219567003331,1.0
779,TFE3;PRCC,120.0,0.6998091539008864,1.0
780,TFE3;NONO,106.5,0.4094566699553953,1.0
781,TFE3;FLCN,97.5,0.2609859789361184,1.0
782,TFE3;CAMTA1,110.5,0.47668738390613197,1.0
783,TFE3;WWTR1,102.0,0.33020195390046614,1.0
784,TFE3;MITF,99.5,0.2907174452434237,1.0
785,TFE3;CLTC,96.0,0.24193660971225428,1.0
786,TFE3;SFPQ,106.5,0.40986662106375293,1.0
787,TFE3;SMAD3,91.0,0.1813886864229005,1.0
788,RANBP2;ATIC,105.0,0.3723146807231975,1.0
789,RANBP2;APC,98.5,0.2737042986278886,1.0
790,RANBP2;MDM2,109.5,0.4644949147712969,1.0
791,RANBP2;PML,111.0,0.49212621615224994,1.0
792,RANBP2;ERBB2,105.5,0.387082146944139,1.0
793,RANBP2;DCTN1,106.5,0.40273972243689293,1.0
794,RANBP2;KIF5B,109.0,0.44544165396171975,1.0
795,RANBP2;TPM4,92.0,0.18250225172125,1.0
796,RANBP2;CLTC,121.5,0.7363740731993705,1.0
797,RANBP2;TPR,100.0,0.2818377183132087,1.0
798,RANBP2;PPFIBP1,91.5,0.177166256061693,1.0
799,RANBP2;NUP214,104.0,0.35282515242779366,1.0
800,RANBP2;XPO1,112.5,0.5272940127004957,1.0
801,RANBP2;BIRC6,112.0,0.5085583707564454,1.0
802,RANBP2;TPM3,106.0,0.3863699918328173,1.0
803,RANBP2;NUP98,117.0,0.6309461934199149,1.0
804,RANBP2;NPM1,99.5,0.2849818707299785,1.0
805,RANBP2;PRKAR1A,107.0,0.4073078849149805,1.0
806,RANBP2;EML4,99.0,0.27977969564995375,1.0
807,TFPT;TCF3,127.0,0.8821282729800999,1.0
808,TFPT;TPM3,102.0,0.3309429016095814,1.0
809,BLM;MLH1,141.5,0.765719084004918,1.0
810,BLM;MSH2,135.0,0.9338022663360156,1.0
811,BLM;MSH6,121.5,0.7416960961012186,1.0
812,BLM;CDK4,142.0,0.754204442635851,1.0
813,BLM;BRIP1,134.0,0.9601013156525591,1.0
814,BLM;BARD1,130.5,0.9734232398388415,1.0
815,BLM;PALB2,133.5,0.9735023910114164,1.0
816,BLM;PMS2,132.5,1.0,1.0
817,BLM;ATM,141.0,0.7790952986215812,1.0
818,BLM;FANCD2,127.5,0.8942357657357225,1.0
819,BLM;FANCC,134.0,0.9598309186649021,1.0
820,BLM;WRN,142.5,0.7378663343296239,1.0
821,BLM;FEN1,127.0,0.8814111711971344,1.0
822,BLM;ERCC4,133.0,0.98668358174867,1.0
823,BLM;POLE,145.0,0.6792171206369801,1.0
824,BLM;SMC1A,138.0,0.8558948164696093,1.0
825,BLM;FANCF,132.0,1.0,1.0
826,BLM;ATR,108.0,0.43868850315446284,1.0
827,BLM;POT1,136.5,0.8948933258113672,1.0
828,BLM;TOP1,139.5,0.8170874417051088,1.0
829,BLM;RAD51B,120.5,0.713918809108438,1.0
830,BLM;BRCA1,140.0,0.8047152744781936,1.0
831,BLM;ATRX,136.0,0.9081215330570074,1.0
832,BLM;FANCG,131.0,0.9867446595650928,1.0
833,BLM;MYC,138.5,0.8432560919827994,1.0
834,BLM;CHEK2,145.5,0.6672389929628955,1.0
835,BLM;RAD17,131.5,1.0,1.0
836,BLM;BRCA2,135.5,0.9209277940115833,1.0
837,BLM;POLD1,133.5,0.9736481898344155,1.0
838,NUMA1;RARA,164.0,0.25870800475361755,1.0
839,NUMA1;BRD4,139.5,0.8121842381674159,1.0
840,NUMA1;STAT5B,135.0,0.9314236515445126,1.0
841,NUMA1;NPM1,119.5,0.6810968933556125,1.0
842,NUMA1;NUP98,116.5,0.6125601025779712,1.0
843,NUMA1;DCTN1,148.5,0.5884708235985172,1.0
844,NUMA1;STAG1,127.0,0.8780509414400525,1.0
845,NUMA1;PRKAR1A,138.5,0.837398668910491,1.0
846,NUMA1;CHD4,129.0,0.9319077522762973,1.0
847,PTPRB;KDR,147.5,0.620847121267454,1.0
848,PTPRB;CTNNB1,141.0,0.7793118677718087,1.0
849,PTPRB;SRC,144.5,0.6921324948278391,1.0
850,NDRG1;HSP90AA1,103.5,0.3188061439225254,1.0
851,NDRG1;SGK1,114.0,0.5465790337802099,1.0
852,NDRG1;ATP1A1,131.0,0.9865261874059711,1.0
853,NDRG1;HIF1A,99.0,0.25407918029941445,1.0
854,NDRG1;MYC,102.5,0.31048148425292943,1.0
855,MAP2K1;MAPK1,134.5,0.9474218596471627,1.0
856,MAP2K1;CCND1,131.5,1.0,1.0
857,MAP2K1;MSH6,113.0,0.5424341942182769,1.0
858,MAP2K1;MDM2,135.5,0.9210974013459978,1.0
859,MAP2K1;PIK3CA,119.0,0.6804111859749891,1.0
860,MAP2K1;YWHAE,155.5,0.420699671327017,1.0
861,MAP2K1;STAT3,131.5,1.0,1.0
862,MAP2K1;ARAF,124.5,0.8164206938030554,1.0
863,MAP2K1;RHOA,130.0,0.9603785631052894,1.0
864,MAP2K1;PTEN,133.0,0.9868292358339522,1.0
865,MAP2K1;NRAS,145.5,0.6665623557772218,1.0
866,MAP2K1;PTPN11,134.0,0.960488201588731,1.0
867,MAP2K1;MTOR,131.0,0.9868321234539176,1.0
868,MAP2K1;BRAF,127.5,0.8950489581907976,1.0
869,MAP2K1;MAP2K4,183.5,0.08482722970305377,1.0
870,MAP2K1;JAK1,130.5,0.9736574392138081,1.0
871,MAP2K1;PRKACA,106.5,0.397084874555371,1.0
872,MAP2K1;CTNNB1,133.5,0.973693188785227,1.0
873,MAP2K1;HRAS,122.0,0.7519699425230016,1.0
874,MAP2K1;CASP3,139.0,0.8296723864497124,1.0
875,MAP2K1;LMNA,137.0,0.8738147742603148,1.0
876,MAP2K1;MYC,137.5,0.8691548926415242,1.0
877,MAP2K1;RAF1,134.5,0.946830882838821,1.0
878,MAP2K1;JAK2,134.5,0.9473896710483162,1.0
879,MAP2K1;SRC,134.5,0.9473597286393234,1.0
880,MAP2K1;PPP2R1A,137.0,0.8821333849540591,1.0
881,MAP2K1;HSP90AB1,133.0,0.9868378930005671,1.0
882,MAP2K1;JUN,124.0,0.8041014919421343,1.0
883,MAP2K1;SMAD4,126.5,0.8690528169732138,1.0
884,MAP2K1;NF1,136.0,0.9079046368226681,1.0
885,MAP2K1;HSP90AA1,129.0,0.9341284539232624,1.0
886,MAP2K1;CREB1,148.0,0.5950306328615687,1.0
887,MAP2K1;SMAD3,137.0,0.8814111711971344,1.0
888,NCKIPSD;WAS,148.5,0.5975498473003138,1.0
889,NCKIPSD;SRC,130.0,0.9605694051688388,1.0
890,NCKIPSD;RAC1,132.5,1.0,1.0
891,NCKIPSD;ABI1,125.0,0.8291898019989701,1.0
892,NFKB2;BCL3,152.0,0.5086955721893774,1.0
893,NFKB2;STAT3,153.5,0.48304900684625895,1.0
894,NFKB2;NFKBIE,115.0,0.583180071844539,1.0
895,NFKB2;REL,148.0,0.6048584385798995,1.0
896,NFKB2;SMARCA4,163.5,0.3031966169680642,1.0
897,NFKB2;FBXW7,151.0,0.5381476522283517,1.0
898,NFKB2;MYC,164.0,0.29411029194229266,1.0
899,NFKB2;IKBKB,137.0,0.8801845663558824,1.0
900,NFKB2;MYD88,150.0,0.5559747726666758,1.0
901,NFKB2;TNFAIP3,134.5,0.947015201683288,1.0
902,NFKB2;AKT1,149.5,0.5716480193012825,1.0
903,KDR;PLCG1,183.0,0.09615367087647529,1.0
904,KDR;ITGAV,167.0,0.2562442564714784,1.0
905,KDR;PDGFRB,166.0,0.26967940734555307,1.0
906,KDR;FLT4,165.5,0.27594640576417373,1.0
907,KDR;EPAS1,165.5,0.27701843577346996,1.0
908,KDR;CTNNB1,160.5,0.3563521384696894,1.0
909,KDR;NOTCH1,148.5,0.5982863438632771,1.0
910,KDR;PIK3R1,160.5,0.3561630383009401,1.0
911,KDR;NPM1,162.0,0.33144963529654836,1.0
912,KDR;PTPN6,176.0,0.15060951371401668,1.0
913,KDR;JAK1,159.0,0.3823491608992662,1.0
914,KDR;PTPRC,161.0,0.34816559040129436,1.0
915,KDR;ERBB2,158.5,0.39106152613254974,1.0
916,KDR;AKT1,165.0,0.2841518697432498,1.0
917,KDR;PTPN11,164.0,0.2993365296107958,1.0
918,KDR;RHOA,159.5,0.37337169064570996,1.0
919,KDR;PTEN,164.5,0.2917102498652482,1.0
920,KDR;HIF1A,164.0,0.299230946739662,1.0
921,KDR;HSP90AA1,160.0,0.36462848871474807,1.0
922,KDR;ARHGAP35,156.5,0.42937292424939566,1.0
923,KDR;CBL,181.5,0.10647689122663831,1.0
924,KDR;PIK3CB,165.0,0.28463550498489076,1.0
925,KDR;SRC,165.5,0.2769345118801384,1.0
926,KDR;STAT3,164.5,0.2919841761456884,1.0
927,KDR;HSP90AB1,163.0,0.31498276759919475,1.0
928,KDR;PIK3CA,155.5,0.44868930903918847,1.0
929,KDR;FGFR1,163.0,0.31436899588796396,1.0
930,KDR;JAK2,162.5,0.32321408307555966,1.0
931,KDR;MET,159.5,0.37364329713004085,1.0
932,KDR;MYC,163.0,0.3150461729173265,1.0
933,KDR;RAC1,165.5,0.27727004759328777,1.0
934,CREB1;MAPK1,112.5,0.48420479113734993,1.0
935,CREB1;CCND1,120.5,0.69198906087989,1.0
936,CREB1;NOTCH2,116.0,0.5892631249831342,1.0
937,CREB1;MDM2,96.5,0.18847335695335965,1.0
938,CREB1;ATF1,104.5,0.35900724206194845,1.0
939,CREB1;CREBBP,120.0,0.6728315713563044,1.0
940,CREB1;EP300,113.5,0.5192294645639036,1.0
941,CREB1;BRD4,132.5,1.0,1.0
942,CREB1;EPAS1,127.5,0.8901706236769844,1.0
943,CREB1;STAT3,108.5,0.4052444303785713,1.0
944,CREB1;DNMT3A,109.0,0.42846856527491806,1.0
945,CREB1;CRTC3,96.0,0.23705795156345066,1.0
946,CREB1;NCOR1,132.5,1.0,1.0
947,CREB1;ATM,128.5,0.9167582876652739,1.0
948,CREB1;GNAQ,117.0,0.615910923746293,1.0
949,CREB1;STAT5B,128.5,0.9164896039084758,1.0
950,CREB1;REL,105.0,0.3668378838905222,1.0
951,CREB1;STAT6,114.0,0.5509970933632661,1.0
