,Patient,Gene1,Gene2,Edge,Curvature,Response
2709,HS934T_FIBROBLAST,PIK3CB,PDPK1,PIK3CB;PDPK1,0.0,1
2710,HS934T_FIBROBLAST,PIK3CB,PIK3CD,PIK3CB;PIK3CD,0.0,1
2711,HS934T_FIBROBLAST,PIK3CB,PIK3CG,PIK3CB;PIK3CG,0.0,1
2712,HS934T_FIBROBLAST,PIK3CD,RRAS2,PIK3CD;RRAS2,0.0,1
2713,HS934T_FIBROBLAST,PIK3CD,PIK3CA,PIK3CD;PIK3CA,0.0,1
2714,HS934T_FIBROBLAST,PIK3CD,ERBB3,PIK3CD;ERBB3,0.0,1
2715,HS934T_FIBROBLAST,PIK3CD,PIK3CG,PIK3CD;PIK3CG,0.0,1
2716,HS934T_FIBROBLAST,PIK3CA,RRAS2,PIK3CA;RRAS2,0.0,1
2717,HS934T_FIBROBLAST,PIK3CA,PDPK1,PIK3CA;PDPK1,0.0,1
2718,HS934T_FIBROBLAST,PIK3CA,PIK3CG,PIK3CA;PIK3CG,0.0,1
2719,HS934T_FIBROBLAST,PIK3CA,ERBB3,PIK3CA;ERBB3,0.0,1
2720,HS934T_FIBROBLAST,PIK3CG,RRAS2,PIK3CG;RRAS2,0.0,1
2721,HS934T_FIBROBLAST,PIK3CG,PPP1R12C,PIK3CG;PPP1R12C,0.0,1
2722,HS934T_FIBROBLAST,PIK3CG,PDPK1,PIK3CG;PDPK1,0.0,1
2723,HS934T_FIBROBLAST,PIK3CG,IMMT,PIK3CG;IMMT,0.0,1
2724,HS934T_FIBROBLAST,PIK3CG,PIK3R6,PIK3CG;PIK3R6,0.0,1
2725,HS934T_FIBROBLAST,ERBB3,SHC3,ERBB3;SHC3,0.0,1
2726,HS934T_FIBROBLAST,MLX,MLXIPL,MLX;MLXIPL,0.0,1
2727,HS934T_FIBROBLAST,MLX,MLXIP,MLX;MLXIP,0.0,1
2728,HS934T_FIBROBLAST,MLXIPL,MLXIP,MLXIPL;MLXIP,0.0,1
2729,HS934T_FIBROBLAST,KCNQ4,KCNE4,KCNQ4;KCNE4,0.0,1
2730,HS934T_FIBROBLAST,KCNQ4,KCNQ3,KCNQ4;KCNQ3,0.0,1
2731,HS934T_FIBROBLAST,MASP2,FCN2,MASP2;FCN2,0.0,1
2732,HS934T_FIBROBLAST,MASP2,COLEC10,MASP2;COLEC10,0.0,1
2733,HS934T_FIBROBLAST,MASP2,COLEC11,MASP2;COLEC11,0.0,1
2734,HS934T_FIBROBLAST,FCN2,COLEC10,FCN2;COLEC10,0.0,1
2735,HS934T_FIBROBLAST,COLEC10,COLEC11,COLEC10;COLEC11,0.0,1
2736,HS936T_SKIN,LYN,SRC,LYN;SRC,0.0,0
2737,HS936T_SKIN,LYN,PIK3CD,LYN;PIK3CD,0.0,0
2738,HS936T_SKIN,LYN,PIK3CG,LYN;PIK3CG,0.0,0
2739,HS936T_SKIN,LYN,PIK3R1,LYN;PIK3R1,0.0,0
2740,HS936T_SKIN,LYN,PIK3CB,LYN;PIK3CB,0.0,0
2741,HS936T_SKIN,GRB2,ERBB3,GRB2;ERBB3,0.5326512114483265,0
2742,HS936T_SKIN,GRB2,ERBB2,GRB2;ERBB2,0.42517760186333087,0
2743,HS936T_SKIN,GRB2,EGFR,GRB2;EGFR,0.2722251750977088,0
2744,HS936T_SKIN,GRB2,NTRK2,GRB2;NTRK2,0.0,0
2745,HS936T_SKIN,GRB2,SRC,GRB2;SRC,0.23024342947958631,0
2746,HS936T_SKIN,GRB2,SHC3,GRB2;SHC3,0.0,0
2747,HS936T_SKIN,GRB2,PIK3R1,GRB2;PIK3R1,0.16177845623361053,0
2748,HS936T_SKIN,GRB2,NTRK1,GRB2;NTRK1,0.0,0
2749,HS936T_SKIN,GRB2,SOS1,GRB2;SOS1,0.37461914203609537,0
2750,HS936T_SKIN,SRC,PIK3R2,SRC;PIK3R2,0.0,0
2751,HS936T_SKIN,SRC,KRAS,SRC;KRAS,0.0,0
2752,HS936T_SKIN,SRC,PIK3R3,SRC;PIK3R3,0.0,0
2753,HS936T_SKIN,SRC,PIK3CA,SRC;PIK3CA,0.0,0
2754,HS936T_SKIN,SRC,ERBB3,SRC;ERBB3,0.49567979626562475,0
2755,HS936T_SKIN,SRC,ERBB2,SRC;ERBB2,0.4367889828064502,0
2756,HS936T_SKIN,SRC,EGFR,SRC;EGFR,0.0,0
2757,HS936T_SKIN,SRC,NRAS,SRC;NRAS,0.0,0
2758,HS936T_SKIN,SRC,PIK3CD,SRC;PIK3CD,0.0,0
2759,HS936T_SKIN,SRC,SOS1,SRC;SOS1,0.4135048293631963,0
2760,HS936T_SKIN,SRC,SHC3,SRC;SHC3,0.0,0
2761,HS936T_SKIN,SRC,PIK3CG,SRC;PIK3CG,0.0,0
2762,HS936T_SKIN,SRC,HRAS,SRC;HRAS,0.0,0
2763,HS936T_SKIN,SRC,PIK3CB,SRC;PIK3CB,0.0,0
2764,HS936T_SKIN,SRC,AKT1,SRC;AKT1,0.0,0
2765,HS936T_SKIN,SRC,PIK3R1,SRC;PIK3R1,0.0,0
2766,HS936T_SKIN,ERBB2,PIK3R2,ERBB2;PIK3R2,0.43807371081384494,0
2767,HS936T_SKIN,ERBB2,KRAS,ERBB2;KRAS,-0.9978657698397582,0
2768,HS936T_SKIN,ERBB2,PIK3R3,ERBB2;PIK3R3,0.4297121730234368,0
2769,HS936T_SKIN,ERBB2,PIK3CA,ERBB2;PIK3CA,0.3862603406099453,0
2770,HS936T_SKIN,ERBB2,ERBB3,ERBB2;ERBB3,0.5469294375412964,0
2771,HS936T_SKIN,ERBB2,EGFR,ERBB2;EGFR,0.45936478151232774,0
2772,HS936T_SKIN,ERBB2,PIK3R1,ERBB2;PIK3R1,0.4221343876161333,0
2773,HS936T_SKIN,ERBB2,SHC3,ERBB2;SHC3,0.24291606138308497,0
2774,HS936T_SKIN,ERBB2,PIK3CB,ERBB2;PIK3CB,0.4111136478418119,0
2775,HS936T_SKIN,EGFR,PIK3R2,EGFR;PIK3R2,0.0,0
2776,HS936T_SKIN,EGFR,KRAS,EGFR;KRAS,0.0,0
2777,HS936T_SKIN,EGFR,PIK3R3,EGFR;PIK3R3,0.0,0
2778,HS936T_SKIN,EGFR,PIK3CA,EGFR;PIK3CA,0.0,0
2779,HS936T_SKIN,EGFR,ERBB3,EGFR;ERBB3,0.501690591895099,0
2780,HS936T_SKIN,EGFR,NRAS,EGFR;NRAS,0.0,0
2781,HS936T_SKIN,EGFR,PIK3R1,EGFR;PIK3R1,0.0,0
2782,HS936T_SKIN,EGFR,SHC3,EGFR;SHC3,0.0,0
2783,HS936T_SKIN,EGFR,SOS1,EGFR;SOS1,0.3927648777288524,0
2784,HS936T_SKIN,EGFR,HRAS,EGFR;HRAS,0.0,0
2785,HS936T_SKIN,EGFR,PIK3CB,EGFR;PIK3CB,0.0,0
2786,HS936T_SKIN,CALM2,KCNQ4,CALM2;KCNQ4,0.5577311447031588,0
2787,HS936T_SKIN,CALM2,CALM3,CALM2;CALM3,-3.605297989816239,0
2788,HS936T_SKIN,KCNQ5,KCNQ4,KCNQ5;KCNQ4,0.0,0
2789,HS936T_SKIN,KCNQ5,KCNQ3,KCNQ5;KCNQ3,0.0,0
2790,HS936T_SKIN,CALM3,KRAS,CALM3;KRAS,0.35734620491443525,0
2791,HS936T_SKIN,CALM3,KCNQ4,CALM3;KCNQ4,0.0,0
2792,HS936T_SKIN,CALM3,HRAS,CALM3;HRAS,0.3766034930812341,0
2793,HS936T_SKIN,CALM3,KCNQ3,CALM3;KCNQ3,0.0,0
2794,HS936T_SKIN,CALM3,NRAS,CALM3;NRAS,0.405227131436533,0
2795,HS936T_SKIN,NTRK1,PIK3CA,NTRK1;PIK3CA,0.0,0
2796,HS936T_SKIN,NTRK1,NTRK2,NTRK1;NTRK2,0.0,0
2797,HS936T_SKIN,NTRK1,SHC3,NTRK1;SHC3,0.0,0
2798,HS936T_SKIN,NTRK1,PIK3R1,NTRK1;PIK3R1,0.0,0
2799,HS936T_SKIN,NTRK2,SHC3,NTRK2;SHC3,0.0,0
2800,HS936T_SKIN,AKT1,PIK3R2,AKT1;PIK3R2,0.0,0
2801,HS936T_SKIN,AKT1,PIK3R3,AKT1;PIK3R3,0.0,0
2802,HS936T_SKIN,AKT1,PIK3CA,AKT1;PIK3CA,0.0,0
2803,HS936T_SKIN,AKT1,PDPK1,AKT1;PDPK1,0.0,0
2804,HS936T_SKIN,AKT1,PIK3CD,AKT1;PIK3CD,0.0,0
2805,HS936T_SKIN,AKT1,AKT2,AKT1;AKT2,0.0,0
2806,HS936T_SKIN,AKT1,PIK3CG,AKT1;PIK3CG,0.0,0
2807,HS936T_SKIN,AKT1,PIK3R1,AKT1;PIK3R1,0.0,0
2808,HS936T_SKIN,AKT1,AKT3,AKT1;AKT3,0.0,0
2809,HS936T_SKIN,AKT1,PIK3CB,AKT1;PIK3CB,0.0,0
2810,HS936T_SKIN,NRAS,PIK3CA,NRAS;PIK3CA,0.0,0
2811,HS936T_SKIN,NRAS,PIK3R1,NRAS;PIK3R1,0.0,0
2812,HS936T_SKIN,NRAS,SOS1,NRAS;SOS1,-1.6639776688455368,0
2813,HS936T_SKIN,NRAS,PIK3CG,NRAS;PIK3CG,0.0,0
2814,HS936T_SKIN,NRAS,PIK3CD,NRAS;PIK3CD,0.0,0
2815,HS936T_SKIN,KRAS,PIK3R3,KRAS;PIK3R3,0.0,0
2816,HS936T_SKIN,KRAS,PIK3CG,KRAS;PIK3CG,0.0,0
2817,HS936T_SKIN,KRAS,PIK3CD,KRAS;PIK3CD,0.0,0
2818,HS936T_SKIN,KRAS,HRAS,KRAS;HRAS,0.0,0
2819,HS936T_SKIN,KRAS,PIK3R1,KRAS;PIK3R1,0.0,0
2820,HS936T_SKIN,KRAS,SOS1,KRAS;SOS1,-0.9001826631498691,0
2821,HS936T_SKIN,KRAS,PIK3CA,KRAS;PIK3CA,0.0,0
2822,HS936T_SKIN,KRAS,PIK3CB,KRAS;PIK3CB,0.0,0
2823,HS936T_SKIN,HRAS,PIK3CA,HRAS;PIK3CA,0.0,0
2824,HS936T_SKIN,HRAS,PIK3CD,HRAS;PIK3CD,0.0,0
2825,HS936T_SKIN,HRAS,SOS1,HRAS;SOS1,-1.1498469183218774,0
2826,HS936T_SKIN,HRAS,PIK3CB,HRAS;PIK3CB,0.0,0
2827,HS936T_SKIN,HRAS,PIK3CG,HRAS;PIK3CG,0.0,0
2828,HS936T_SKIN,HRAS,PIK3R1,HRAS;PIK3R1,0.0,0
2829,HS936T_SKIN,SOS1,RRAS,SOS1;RRAS,0.5202826196782104,0
2830,HS936T_SKIN,SOS1,SHC3,SOS1;SHC3,0.1605650291829176,0
2831,HS936T_SKIN,RRAS,PIK3CA,RRAS;PIK3CA,0.0,0
2832,HS936T_SKIN,RRAS,PIK3CG,RRAS;PIK3CG,0.0,0
2833,HS936T_SKIN,RRAS,PIK3CD,RRAS;PIK3CD,0.0,0
2834,HS936T_SKIN,AKT3,PIK3R2,AKT3;PIK3R2,0.0,0
2835,HS936T_SKIN,AKT3,PIK3R3,AKT3;PIK3R3,0.0,0
2836,HS936T_SKIN,AKT3,PIK3CA,AKT3;PIK3CA,0.0,0
2837,HS936T_SKIN,AKT3,PIK3CD,AKT3;PIK3CD,0.0,0
2838,HS936T_SKIN,AKT3,AKT2,AKT3;AKT2,0.0,0
2839,HS936T_SKIN,AKT3,PIK3CG,AKT3;PIK3CG,0.0,0
2840,HS936T_SKIN,AKT3,PIK3R1,AKT3;PIK3R1,0.0,0
2841,HS936T_SKIN,AKT3,PIK3CB,AKT3;PIK3CB,0.0,0
2842,HS936T_SKIN,AKT2,PIK3R2,AKT2;PIK3R2,0.0,0
2843,HS936T_SKIN,AKT2,PIK3R3,AKT2;PIK3R3,0.0,0
2844,HS936T_SKIN,AKT2,PIK3CA,AKT2;PIK3CA,0.0,0
2845,HS936T_SKIN,AKT2,PDPK1,AKT2;PDPK1,0.0,0
2846,HS936T_SKIN,AKT2,PIK3CD,AKT2;PIK3CD,0.0,0
2847,HS936T_SKIN,AKT2,PIK3R1,AKT2;PIK3R1,0.0,0
2848,HS936T_SKIN,AKT2,PIK3CB,AKT2;PIK3CB,0.0,0
2849,HS936T_SKIN,AKT2,PIK3CG,AKT2;PIK3CG,0.0,0
2850,HS936T_SKIN,PIK3R2,PIK3R3,PIK3R2;PIK3R3,0.0,0
2851,HS936T_SKIN,PIK3R2,PIK3R1,PIK3R2;PIK3R1,0.0,0
2852,HS936T_SKIN,PIK3R2,PIK3R5,PIK3R2;PIK3R5,0.0,0
2853,HS936T_SKIN,PIK3R2,PIK3CB,PIK3R2;PIK3CB,0.0,0
2854,HS936T_SKIN,PIK3R2,PIK3CD,PIK3R2;PIK3CD,0.0,0
2855,HS936T_SKIN,PIK3R2,PIK3CA,PIK3R2;PIK3CA,0.0,0
2856,HS936T_SKIN,PIK3R2,PIK3CG,PIK3R2;PIK3CG,0.0,0
2857,HS936T_SKIN,PIK3R2,ERBB3,PIK3R2;ERBB3,0.4987440638517008,0
2858,HS936T_SKIN,PIK3R3,PIK3R5,PIK3R3;PIK3R5,0.0,0
2859,HS936T_SKIN,PIK3R3,PIK3CA,PIK3R3;PIK3CA,0.0,0
2860,HS936T_SKIN,PIK3R3,PIK3CG,PIK3R3;PIK3CG,0.0,0
2861,HS936T_SKIN,PIK3R3,PIK3CD,PIK3R3;PIK3CD,0.0,0
2862,HS936T_SKIN,PIK3R3,ERBB3,PIK3R3;ERBB3,0.49145575739795,0
2863,HS936T_SKIN,PIK3R3,PIK3CB,PIK3R3;PIK3CB,0.0,0
2864,HS936T_SKIN,PIK3R3,PIK3R6,PIK3R3;PIK3R6,0.0,0
2865,HS936T_SKIN,PIK3R3,PIK3R1,PIK3R3;PIK3R1,0.0,0
2866,HS936T_SKIN,PIK3R1,PIK3CA,PIK3R1;PIK3CA,0.0,0
2867,HS936T_SKIN,PIK3R1,ERBB3,PIK3R1;ERBB3,0.48704901279356594,0
2868,HS936T_SKIN,PIK3R1,PDPK1,PIK3R1;PDPK1,0.0,0
2869,HS936T_SKIN,PIK3R1,PIK3CD,PIK3R1;PIK3CD,0.0,0
2870,HS936T_SKIN,PIK3R1,PIK3R5,PIK3R1;PIK3R5,0.0,0
2871,HS936T_SKIN,PIK3R1,PIK3CG,PIK3R1;PIK3CG,0.0,0
2872,HS936T_SKIN,PIK3R1,PIK3CB,PIK3R1;PIK3CB,0.0,0
2873,HS936T_SKIN,PIK3R5,PIK3CA,PIK3R5;PIK3CA,0.0,0
2874,HS936T_SKIN,PIK3R5,PIK3CD,PIK3R5;PIK3CD,0.0,0
2875,HS936T_SKIN,PIK3R5,PIK3R6,PIK3R5;PIK3R6,0.0,0
2876,HS936T_SKIN,PIK3R5,PIK3CB,PIK3R5;PIK3CB,0.0,0
2877,HS936T_SKIN,PIK3R5,PIK3CG,PIK3R5;PIK3CG,0.0,0
2878,HS936T_SKIN,PIK3CB,PIK3CA,PIK3CB;PIK3CA,0.0,0
2879,HS936T_SKIN,PIK3CB,ERBB3,PIK3CB;ERBB3,0.47846416220063614,0
2880,HS936T_SKIN,PIK3CB,PDPK1,PIK3CB;PDPK1,0.0,0
2881,HS936T_SKIN,PIK3CB,PIK3CD,PIK3CB;PIK3CD,0.0,0
2882,HS936T_SKIN,PIK3CB,PIK3CG,PIK3CB;PIK3CG,0.0,0
2883,HS936T_SKIN,PIK3CD,RRAS2,PIK3CD;RRAS2,0.0,0
2884,HS936T_SKIN,PIK3CD,PIK3CA,PIK3CD;PIK3CA,0.0,0
2885,HS936T_SKIN,PIK3CD,ERBB3,PIK3CD;ERBB3,0.45910922135149135,0
2886,HS936T_SKIN,PIK3CD,PIK3CG,PIK3CD;PIK3CG,0.0,0
2887,HS936T_SKIN,PIK3CA,RRAS2,PIK3CA;RRAS2,0.0,0
2888,HS936T_SKIN,PIK3CA,PDPK1,PIK3CA;PDPK1,0.0,0
2889,HS936T_SKIN,PIK3CA,PIK3CG,PIK3CA;PIK3CG,0.0,0
2890,HS936T_SKIN,PIK3CA,ERBB3,PIK3CA;ERBB3,0.4659031523421746,0
2891,HS936T_SKIN,PIK3CG,RRAS2,PIK3CG;RRAS2,0.0,0
2892,HS936T_SKIN,PIK3CG,PPP1R12C,PIK3CG;PPP1R12C,0.0,0
2893,HS936T_SKIN,PIK3CG,PDPK1,PIK3CG;PDPK1,0.0,0
2894,HS936T_SKIN,PIK3CG,IMMT,PIK3CG;IMMT,0.0,0
2895,HS936T_SKIN,PIK3CG,PIK3R6,PIK3CG;PIK3R6,0.0,0
2896,HS936T_SKIN,ERBB3,SHC3,ERBB3;SHC3,0.4577342651879033,0
2897,HS936T_SKIN,MLX,MLXIPL,MLX;MLXIPL,0.6144502938317185,0
2898,HS936T_SKIN,MLX,MLXIP,MLX;MLXIP,0.9368909617072914,0
2899,HS936T_SKIN,MLXIPL,MLXIP,MLXIPL;MLXIP,0.5137667883057526,0
2900,HS936T_SKIN,KCNQ4,KCNE4,KCNQ4;KCNE4,0.0,0
2901,HS936T_SKIN,KCNQ4,KCNQ3,KCNQ4;KCNQ3,0.0,0
2902,HS936T_SKIN,MASP2,FCN2,MASP2;FCN2,0.0,0
2903,HS936T_SKIN,MASP2,COLEC10,MASP2;COLEC10,0.0,0
2904,HS936T_SKIN,MASP2,COLEC11,MASP2;COLEC11,0.0,0
2905,HS936T_SKIN,FCN2,COLEC10,FCN2;COLEC10,0.0,0
2906,HS936T_SKIN,COLEC10,COLEC11,COLEC10;COLEC11,0.0,0
2907,HS940T_FIBROBLAST,LYN,SRC,LYN;SRC,0.0,1
2908,HS940T_FIBROBLAST,LYN,PIK3CD,LYN;PIK3CD,0.0,1
2909,HS940T_FIBROBLAST,LYN,PIK3CG,LYN;PIK3CG,0.0,1
2910,HS940T_FIBROBLAST,LYN,PIK3R1,LYN;PIK3R1,0.0,1
2911,HS940T_FIBROBLAST,LYN,PIK3CB,LYN;PIK3CB,0.0,1
2912,HS940T_FIBROBLAST,GRB2,ERBB3,GRB2;ERBB3,0.44033556032853893,1
2913,HS940T_FIBROBLAST,GRB2,ERBB2,GRB2;ERBB2,0.5021403334334777,1
2914,HS940T_FIBROBLAST,GRB2,EGFR,GRB2;EGFR,0.43450519652784836,1
2915,HS940T_FIBROBLAST,GRB2,NTRK2,GRB2;NTRK2,0.5269622352187429,1
2916,HS940T_FIBROBLAST,GRB2,SRC,GRB2;SRC,0.3251922403554046,1
2917,HS940T_FIBROBLAST,GRB2,SHC3,GRB2;SHC3,0.5354319064852576,1
2918,HS940T_FIBROBLAST,GRB2,PIK3R1,GRB2;PIK3R1,0.27425393014853505,1
2919,HS940T_FIBROBLAST,GRB2,NTRK1,GRB2;NTRK1,0.28462933919248634,1
2920,HS940T_FIBROBLAST,GRB2,SOS1,GRB2;SOS1,0.4030521190938461,1
2921,HS940T_FIBROBLAST,SRC,PIK3R2,SRC;PIK3R2,0.0,1
2922,HS940T_FIBROBLAST,SRC,KRAS,SRC;KRAS,0.0,1
2923,HS940T_FIBROBLAST,SRC,PIK3R3,SRC;PIK3R3,0.0,1
2924,HS940T_FIBROBLAST,SRC,PIK3CA,SRC;PIK3CA,0.0,1
2925,HS940T_FIBROBLAST,SRC,ERBB3,SRC;ERBB3,0.4200403647995634,1
2926,HS940T_FIBROBLAST,SRC,ERBB2,SRC;ERBB2,0.48531247840510805,1
2927,HS940T_FIBROBLAST,SRC,EGFR,SRC;EGFR,0.4969057301890195,1
2928,HS940T_FIBROBLAST,SRC,NRAS,SRC;NRAS,0.0,1
2929,HS940T_FIBROBLAST,SRC,PIK3CD,SRC;PIK3CD,0.0,1
2930,HS940T_FIBROBLAST,SRC,SOS1,SRC;SOS1,0.4531213619178487,1
2931,HS940T_FIBROBLAST,SRC,SHC3,SRC;SHC3,0.0,1
2932,HS940T_FIBROBLAST,SRC,PIK3CG,SRC;PIK3CG,0.0,1
2933,HS940T_FIBROBLAST,SRC,HRAS,SRC;HRAS,0.0,1
2934,HS940T_FIBROBLAST,SRC,PIK3CB,SRC;PIK3CB,0.0,1
2935,HS940T_FIBROBLAST,SRC,AKT1,SRC;AKT1,0.0,1
2936,HS940T_FIBROBLAST,SRC,PIK3R1,SRC;PIK3R1,0.0,1
2937,HS940T_FIBROBLAST,ERBB2,PIK3R2,ERBB2;PIK3R2,0.4793935904147345,1
2938,HS940T_FIBROBLAST,ERBB2,KRAS,ERBB2;KRAS,-0.6292230254488407,1
2939,HS940T_FIBROBLAST,ERBB2,PIK3R3,ERBB2;PIK3R3,0.4669646952277714,1
2940,HS940T_FIBROBLAST,ERBB2,PIK3CA,ERBB2;PIK3CA,0.4374856944244755,1
2941,HS940T_FIBROBLAST,ERBB2,ERBB3,ERBB2;ERBB3,0.5474343036295792,1
2942,HS940T_FIBROBLAST,ERBB2,EGFR,ERBB2;EGFR,0.5196064938484444,1
2943,HS940T_FIBROBLAST,ERBB2,PIK3R1,ERBB2;PIK3R1,0.4706041742263416,1
2944,HS940T_FIBROBLAST,ERBB2,SHC3,ERBB2;SHC3,0.3797091528291334,1
2945,HS940T_FIBROBLAST,ERBB2,PIK3CB,ERBB2;PIK3CB,0.45119328551245497,1
2946,HS940T_FIBROBLAST,EGFR,PIK3R2,EGFR;PIK3R2,0.4461546522185831,1
2947,HS940T_FIBROBLAST,EGFR,KRAS,EGFR;KRAS,-0.9534542092647382,1
2948,HS940T_FIBROBLAST,EGFR,PIK3R3,EGFR;PIK3R3,0.44204590830355706,1
2949,HS940T_FIBROBLAST,EGFR,PIK3CA,EGFR;PIK3CA,0.4039126760722719,1
2950,HS940T_FIBROBLAST,EGFR,ERBB3,EGFR;ERBB3,0.4777612783815016,1
2951,HS940T_FIBROBLAST,EGFR,NRAS,EGFR;NRAS,-1.771886691052559,1
2952,HS940T_FIBROBLAST,EGFR,PIK3R1,EGFR;PIK3R1,0.44675383917202316,1
2953,HS940T_FIBROBLAST,EGFR,SHC3,EGFR;SHC3,0.18592256020022613,1
2954,HS940T_FIBROBLAST,EGFR,SOS1,EGFR;SOS1,0.4669530465046796,1
2955,HS940T_FIBROBLAST,EGFR,HRAS,EGFR;HRAS,-1.3523154105437882,1
2956,HS940T_FIBROBLAST,EGFR,PIK3CB,EGFR;PIK3CB,0.42164444241595966,1
2957,HS940T_FIBROBLAST,CALM2,KCNQ4,CALM2;KCNQ4,0.5893023987233164,1
2958,HS940T_FIBROBLAST,CALM2,CALM3,CALM2;CALM3,-0.41992789623707805,1
2959,HS940T_FIBROBLAST,KCNQ5,KCNQ4,KCNQ5;KCNQ4,0.0,1
2960,HS940T_FIBROBLAST,KCNQ5,KCNQ3,KCNQ5;KCNQ3,0.0,1
2961,HS940T_FIBROBLAST,CALM3,KRAS,CALM3;KRAS,0.3180268960483531,1
2962,HS940T_FIBROBLAST,CALM3,KCNQ4,CALM3;KCNQ4,0.0,1
2963,HS940T_FIBROBLAST,CALM3,HRAS,CALM3;HRAS,0.34476269676183324,1
2964,HS940T_FIBROBLAST,CALM3,KCNQ3,CALM3;KCNQ3,0.0,1
2965,HS940T_FIBROBLAST,CALM3,NRAS,CALM3;NRAS,0.3717065223954221,1
2966,HS940T_FIBROBLAST,NTRK1,PIK3CA,NTRK1;PIK3CA,0.0,1
2967,HS940T_FIBROBLAST,NTRK1,NTRK2,NTRK1;NTRK2,0.0,1
2968,HS940T_FIBROBLAST,NTRK1,SHC3,NTRK1;SHC3,0.0,1
2969,HS940T_FIBROBLAST,NTRK1,PIK3R1,NTRK1;PIK3R1,0.0,1
2970,HS940T_FIBROBLAST,NTRK2,SHC3,NTRK2;SHC3,0.0,1
2971,HS940T_FIBROBLAST,AKT1,PIK3R2,AKT1;PIK3R2,0.0,1
2972,HS940T_FIBROBLAST,AKT1,PIK3R3,AKT1;PIK3R3,0.0,1
2973,HS940T_FIBROBLAST,AKT1,PIK3CA,AKT1;PIK3CA,0.0,1
2974,HS940T_FIBROBLAST,AKT1,PDPK1,AKT1;PDPK1,0.0,1
2975,HS940T_FIBROBLAST,AKT1,PIK3CD,AKT1;PIK3CD,0.0,1
2976,HS940T_FIBROBLAST,AKT1,AKT2,AKT1;AKT2,0.0,1
2977,HS940T_FIBROBLAST,AKT1,PIK3CG,AKT1;PIK3CG,0.0,1
2978,HS940T_FIBROBLAST,AKT1,PIK3R1,AKT1;PIK3R1,0.0,1
2979,HS940T_FIBROBLAST,AKT1,AKT3,AKT1;AKT3,0.0,1
2980,HS940T_FIBROBLAST,AKT1,PIK3CB,AKT1;PIK3CB,0.0,1
2981,HS940T_FIBROBLAST,NRAS,PIK3CA,NRAS;PIK3CA,0.0,1
2982,HS940T_FIBROBLAST,NRAS,PIK3R1,NRAS;PIK3R1,0.0,1
2983,HS940T_FIBROBLAST,NRAS,SOS1,NRAS;SOS1,-1.691060476151896,1
2984,HS940T_FIBROBLAST,NRAS,PIK3CG,NRAS;PIK3CG,0.0,1
2985,HS940T_FIBROBLAST,NRAS,PIK3CD,NRAS;PIK3CD,0.0,1
2986,HS940T_FIBROBLAST,KRAS,PIK3R3,KRAS;PIK3R3,0.0,1
2987,HS940T_FIBROBLAST,KRAS,PIK3CG,KRAS;PIK3CG,0.0,1
2988,HS940T_FIBROBLAST,KRAS,PIK3CD,KRAS;PIK3CD,0.0,1
2989,HS940T_FIBROBLAST,KRAS,HRAS,KRAS;HRAS,0.0,1
2990,HS940T_FIBROBLAST,KRAS,PIK3R1,KRAS;PIK3R1,0.0,1
2991,HS940T_FIBROBLAST,KRAS,SOS1,KRAS;SOS1,-0.9728474604194257,1
2992,HS940T_FIBROBLAST,KRAS,PIK3CA,KRAS;PIK3CA,0.0,1
2993,HS940T_FIBROBLAST,KRAS,PIK3CB,KRAS;PIK3CB,0.0,1
2994,HS940T_FIBROBLAST,HRAS,PIK3CA,HRAS;PIK3CA,0.0,1
2995,HS940T_FIBROBLAST,HRAS,PIK3CD,HRAS;PIK3CD,0.0,1
2996,HS940T_FIBROBLAST,HRAS,SOS1,HRAS;SOS1,-1.2751161390519528,1
2997,HS940T_FIBROBLAST,HRAS,PIK3CB,HRAS;PIK3CB,0.0,1
2998,HS940T_FIBROBLAST,HRAS,PIK3CG,HRAS;PIK3CG,0.0,1
2999,HS940T_FIBROBLAST,HRAS,PIK3R1,HRAS;PIK3R1,0.0,1
3000,HS940T_FIBROBLAST,SOS1,RRAS,SOS1;RRAS,0.5645108749573959,1
3001,HS940T_FIBROBLAST,SOS1,SHC3,SOS1;SHC3,0.11554932678705421,1
3002,HS940T_FIBROBLAST,RRAS,PIK3CA,RRAS;PIK3CA,0.0,1
3003,HS940T_FIBROBLAST,RRAS,PIK3CG,RRAS;PIK3CG,0.0,1
3004,HS940T_FIBROBLAST,RRAS,PIK3CD,RRAS;PIK3CD,0.0,1
3005,HS940T_FIBROBLAST,AKT3,PIK3R2,AKT3;PIK3R2,0.0,1
3006,HS940T_FIBROBLAST,AKT3,PIK3R3,AKT3;PIK3R3,0.0,1
3007,HS940T_FIBROBLAST,AKT3,PIK3CA,AKT3;PIK3CA,0.0,1
3008,HS940T_FIBROBLAST,AKT3,PIK3CD,AKT3;PIK3CD,0.0,1
3009,HS940T_FIBROBLAST,AKT3,AKT2,AKT3;AKT2,0.0,1
3010,HS940T_FIBROBLAST,AKT3,PIK3CG,AKT3;PIK3CG,0.0,1
3011,HS940T_FIBROBLAST,AKT3,PIK3R1,AKT3;PIK3R1,0.0,1
3012,HS940T_FIBROBLAST,AKT3,PIK3CB,AKT3;PIK3CB,0.0,1
3013,HS940T_FIBROBLAST,AKT2,PIK3R2,AKT2;PIK3R2,0.0,1
3014,HS940T_FIBROBLAST,AKT2,PIK3R3,AKT2;PIK3R3,0.0,1
