,Edge,U,pval,adj_pvals
2943,CDK4;BCLAF1,77.5,0.7613177620941725,1.0
2944,CDK4;CASP3,81.5,0.6087956131520953,1.0
2945,CDK4;CDKN2C,68.5,0.8636993554349208,1.0
2946,CDK4;CHEK2,76.0,0.8397651050003699,1.0
2947,CDK4;ARID1B,99.0,0.11099712561640426,0.7501700675708067
2948,CDK4;CDK6,75.5,0.8633266064665522,1.0
2949,CDK4;NF1,69.5,0.9095899731957008,1.0
2950,CDK4;POLD1,74.5,0.9082368490534619,1.0
2951,CDK4;BRCA2,74.5,0.9095725557683116,1.0
2952,CDK4;HSP90AA1,74.0,0.931878575017145,1.0
2953,CDK4;SMAD3,89.5,0.3327438022561996,0.9294674998321322
2954,CDK4;CCNE1,73.0,0.977272704048219,1.0
2955,CDK4;JUN,79.0,0.711926111582216,1.0
2956,CDK4;EZH2,83.5,0.5314670343820698,1.0
2957,CDK4;HSP90AB1,75.0,0.8868843915515929,1.0
2958,CDK4;STAT3,77.5,0.7762422532454273,1.0
2959,AKAP9;PRKACA,94.0,0.19687503775412785,0.8331536482860766
2960,AKAP9;BRAF,80.5,0.6468527572032934,1.0
2961,AKAP9;LMNA,87.0,0.3727141195825394,0.955699128810407
2962,AKAP9;PDE4DIP,77.0,0.7937581753713143,1.0
2963,AKAP9;SRC,85.0,0.4758202870504117,0.988698424344685
2964,PATZ1;FUS,47.0,0.16518568777899312,0.7984884706839681
2965,PATZ1;ETV4,54.0,0.3207855548714429,0.9254765641425997
2966,PATZ1;NCOR1,45.5,0.140802251476236,0.7816099614596217
2967,PATZ1;EWSR1,45.5,0.140802251476236,0.7816099614596217
2968,SMARCA4;DDX5,48.5,0.1730709208049953,0.804237948769862
2969,SMARCA4;CCND1,67.0,0.7977231922367662,1.0
2970,SMARCA4;FUS,78.0,0.7533469010861983,1.0
2971,SMARCA4;MDM2,65.5,0.7332548368547311,1.0
2972,SMARCA4;KMT2C,69.5,0.9092220794950248,1.0
2973,SMARCA4;CCNE1,66.0,0.753719952818581,1.0
2974,SMARCA4;EP300,72.5,1.0,1.0
2975,SMARCA4;BRD4,65.0,0.7091141533777541,1.0
2976,SMARCA4;DNMT3A,67.5,0.8198913520469793,1.0
2977,SMARCA4;LEF1,78.5,0.7258019371058171,1.0
2978,SMARCA4;RB1,75.5,0.8580650993503961,1.0
2979,SMARCA4;NCOR1,66.0,0.7545992134570558,1.0
2980,SMARCA4;ERBB2,65.5,0.7333044895161096,1.0
2981,SMARCA4;NONO,90.0,0.3131908743309555,0.9254765641425997
2982,SMARCA4;STAT5B,72.5,1.0,1.0
2983,SMARCA4;NPM1,69.5,0.9096769096189359,1.0
2984,SMARCA4;RAD21,80.5,0.638676875056325,1.0
2985,SMARCA4;SUZ12,86.5,0.4244283920268531,0.9719778990798471
2986,SMARCA4;EZH2,70.5,0.95474836433119,1.0
2987,SMARCA4;SMARCE1,62.0,0.5481113902899648,1.0
2988,SMARCA4;STK11,75.5,0.8645660501146732,1.0
2989,SMARCA4;IKZF1,64.0,0.6678013896598171,1.0
2990,SMARCA4;SMAD3,83.5,0.5297035770879566,1.0
2991,SMARCA4;SS18L1,64.5,0.6840654764419287,1.0
2992,SMARCA4;ARID2,80.0,0.6413246656644953,1.0
2993,SMARCA4;SMARCB1,59.5,0.4919515801287604,0.9904710206177333
2994,SMARCA4;SMAD4,62.0,0.5895459428699626,1.0
2995,SMARCA4;EWSR1,62.0,0.5901925228996805,1.0
2996,SMARCA4;POLR2A,70.5,0.95458151509275,1.0
2997,SMARCA4;NF1,62.0,0.5891131923768068,1.0
2998,SMARCA4;BRCA2,73.5,0.954765820641818,1.0
2999,SMARCA4;SS18,54.5,0.2597257867082503,0.8970159115016422
3000,SMARCA4;FBXW7,82.5,0.5697370578548173,1.0
3001,SMARCA4;ZEB1,85.0,0.4768509752100738,0.988698424344685
3002,SMARCA4;BAZ1A,65.0,0.699009230315237,1.0
3003,SMARCA4;SMARCD1,19.0,0.002273880222734402,0.36409446704762594
3004,SMARCA4;BRCA1,65.0,0.7118194620382687,1.0
3005,SMARCA4;TCF7L2,86.0,0.4337931946213215,0.974567031959239
3006,SMARCA4;ARID1B,81.5,0.5748192198226911,1.0
3007,SMARCA4;CHD4,43.0,0.09879185790258499,0.7344428340417072
3008,SMARCA4;NOTCH1,53.5,0.30734083481383,0.9227113765737452
3009,SMARCA4;CTNNB1,83.5,0.5315467245137804,1.0
3010,SMARCA4;KLF4,79.5,0.6914352602343532,1.0
3011,SMARCA4;KDM5C,61.0,0.5303935309304548,1.0
3012,SMARCA4;MRTFA,74.0,0.9249325745653402,1.0
3013,SMARCA4;NCOA2,103.0,0.08135360016266792,0.7076411626741546
3014,SMARCA4;TOP1,76.5,0.8162021347735817,1.0
3015,SMARCA4;KDM6A,79.0,0.6966103472505554,1.0
3016,SMARCA4;PTEN,65.0,0.7117126940586078,1.0
3017,RPL5;CD74,60.0,0.4901178012217978,0.9904710206177333
3018,RPL5;EIF3E,24.0,0.004763823465334198,0.434846435882193
3019,RPL5;FANCE,41.0,0.07503505890815959,0.6905727031376834
3020,RPL5;MDM2,58.0,0.4350870062363209,0.974567031959239
3021,RPL5;RPN1,71.0,0.9771342548356349,1.0
3022,RPL5;NPM1,56.0,0.3755765622885221,0.9557449682802966
3023,RPL5;PABPC1,47.0,0.1479828037929511,0.7908425267001691
3024,RPL5;EIF4A2,41.0,0.060264422614384326,0.6710298459228591
3025,RPL5;HSP90AA1,57.0,0.4021270739960474,0.9719778990798471
3026,RPL5;RPL22,67.0,0.7956107910029987,1.0
3027,RPL5;CNOT3,58.0,0.4365550539613138,0.974567031959239
3028,RPL5;EIF1AX,37.5,0.04113914199345947,0.6444608208043728
3029,RPL5;NACA,20.0,0.0026739549663296796,0.36409446704762594
3030,RPL5;GMPS,62.0,0.5867819434812901,1.0
3031,RPL5;KDM6A,56.5,0.38789616603817534,0.9672801572520022
3032,RPL5;RPL10,37.5,0.03407245515679636,0.6013734593131724
3033,NOTCH1;CCND1,47.0,0.16371808148826106,0.7984884706839681
3034,NOTCH1;NOTCH2,44.5,0.1228593281108035,0.7629870460560313
3035,NOTCH1;MDM2,42.5,0.09977988888144766,0.7344428340417072
3036,NOTCH1;AXIN1,34.0,0.03229049424890835,0.5963552709111086
3037,NOTCH1;CCNE1,45.5,0.13988359578116033,0.7816099614596217
3038,NOTCH1;EP300,50.0,0.22245862365129931,0.8566646155063593
3039,NOTCH1;BRD4,37.5,0.05355140043132769,0.6533430482638777
3040,NOTCH1;EPAS1,55.0,0.34902987827557275,0.9386650225094553
3041,NOTCH1;PIK3CA,72.5,1.0,1.0
3042,NOTCH1;CBL,59.0,0.47650807938987827,0.988698424344685
3043,NOTCH1;STAT3,49.5,0.21065027292818495,0.8440896082927224
3044,NOTCH1;LEF1,33.5,0.03012127023351626,0.5963552709111086
3045,NOTCH1;NCOR1,17.0,0.0018858365135266866,0.36409446704762594
3046,NOTCH1;ERBB2,49.5,0.21135850657117095,0.8440896082927224
3047,NOTCH1;EGFR,58.0,0.4431133705924608,0.974567031959239
3048,NOTCH1;REL,49.0,0.19906271790178243,0.8331536482860766
3049,NOTCH1;KMT2D,27.0,0.011500740597536889,0.5147612168037111
3050,NOTCH1;EZH2,46.0,0.14680044575594703,0.7908425267001691
3051,NOTCH1;IKZF1,30.5,0.019655413759218948,0.5527804887237538
3052,NOTCH1;SMAD3,44.5,0.12425150901852154,0.7629870460560313
3053,NOTCH1;HEY1,36.5,0.04668463155815569,0.6444608208043728
3054,NOTCH1;SMAD4,42.0,0.09407172921654812,0.7223858566109602
3055,NOTCH1;ZEB1,30.5,0.019394391691959265,0.5527804887237538
3056,NOTCH1;RBM15,36.5,0.047238274559754365,0.6444608208043728
3057,NOTCH1;JUN,43.0,0.10589580879325237,0.7462053528945176
3058,NOTCH1;PTEN,48.5,0.19021230014173496,0.8227688642678216
3059,NOTCH1;ABL1,48.0,0.1806719038818584,0.8156511975063184
3060,NOTCH1;SRC,49.5,0.21162368773741203,0.8440896082927224
3061,NOTCH1;KLF4,53.0,0.2922279846247726,0.9124887800823581
3062,NOTCH1;JAK2,57.0,0.40889549369702183,0.9719778990798471
3063,NOTCH1;NFE2L2,27.0,0.011325229290996046,0.5147612168037111
3064,NOTCH1;CDKN1A,39.0,0.0646335476560919,0.6746790337103465
3065,NOTCH1;FGFR1,49.0,0.20177358238206144,0.8331536482860766
3066,NOTCH1;HRAS,42.5,0.09938680761479657,0.7344428340417072
3067,NOTCH1;BRCA1,46.5,0.15504824686801524,0.7934762879584559
3068,NOTCH1;BRAF,47.0,0.16437102335577913,0.7984884706839681
3069,NOTCH1;PIK3R1,59.0,0.4768509752100738,0.988698424344685
3070,NOTCH1;JAK3,50.5,0.23222448524040706,0.8639648629126377
3071,NOTCH1;MAML2,40.5,0.07746523342694017,0.6927168373239658
3072,NOTCH1;AKT1,53.0,0.2926031227289073,0.9124887800823581
3073,NOTCH1;FBXW7,42.0,0.09375387103031665,0.7223858566109602
3074,NOTCH1;CTNNB1,54.5,0.3318947540937268,0.9294674998321322
3075,HLA-A;CD74,104.0,0.07018672941793046,0.677944079640305
3076,HLA-A;ERBB2,56.5,0.3878018008173665,0.9672801572520022
3077,HLA-A;CD28,69.5,0.9088853242453528,1.0
3078,HLA-A;CIITA,83.0,0.5276391748244114,1.0
3079,HLA-A;BRAF,54.5,0.329710929887291,0.9294674998321322
3080,HLA-A;MUC1,58.0,0.43701152234189644,0.974567031959239
3081,CNBP;SUFU,66.5,0.7706789065341392,1.0
3082,BRCA2;CCND1,75.5,0.8646180471823333,1.0
3083,BRCA2;FANCE,65.0,0.7126164617913102,1.0
3084,BRCA2;MLH1,88.5,0.36177884725798215,0.942349711104218
3085,BRCA2;MSH2,79.5,0.689324732360705,1.0
3086,BRCA2;MSH6,56.5,0.39476385507506184,0.9672801572520022
3087,BRCA2;MDM2,73.0,0.9773475681021577,1.0
3088,BRCA2;BRIP1,82.0,0.5886065898185603,1.0
3089,BRCA2;PALB2,70.5,0.9545461531706112,1.0
3090,BRCA2;PIK3CA,61.0,0.5517548850763512,1.0
3091,BRCA2;ERBB2,76.0,0.8424797848162532,1.0
3092,BRCA2;EGFR,69.0,0.8872967987987906,1.0
3093,BRCA2;XPC,79.5,0.6910392659206546,1.0
3094,BRCA2;NPM1,72.5,1.0,1.0
3095,BRCA2;RAD21,68.0,0.8422990592941946,1.0
3096,BRCA2;WRN,82.0,0.5879524933157665,1.0
3097,BRCA2;CASP3,73.5,0.9547221419306329,1.0
3098,BRCA2;STK11,72.5,1.0,1.0
3099,BRCA2;FANCF,70.5,0.9547745412248366,1.0
3100,BRCA2;SMAD3,67.5,0.8205416506665034,1.0
3101,BRCA2;HSP90AA1,72.5,1.0,1.0
3102,BRCA2;KNL1,69.0,0.8871887080679056,1.0
3103,BRCA2;SMAD4,66.0,0.7548749250412499,1.0
3104,BRCA2;NF1,69.0,0.8871453846132322,1.0
3105,BRCA2;HSP90AB1,73.0,0.9773607027673827,1.0
3106,BRCA2;PTEN,68.5,0.8646959306170756,1.0
3107,BRCA2;XPA,83.0,0.550136073084986,1.0
3108,BRCA2;BCOR,67.5,0.8203028872062459,1.0
3109,BRCA2;PMS1,78.0,0.7543687420562601,1.0
3110,BRCA2;ERCC2,78.0,0.7548290376130898,1.0
3111,BRCA2;RAD51B,77.0,0.7981455234652544,1.0
3112,BRCA2;ERCC5,78.0,0.7547831244161007,1.0
3113,BRCA2;BRAF,73.0,0.9773344105493164,1.0
3114,BRCA2;MUTYH,83.0,0.5485780317826217,1.0
3115,BRCA2;AKT1,71.5,1.0,1.0
3116,BRCA2;POLD1,86.5,0.42578088400579206,0.9719778990798471
3117,BRCA2;KEAP1,70.5,0.9546432003647667,1.0
3118,BRCA2;CDK12,66.5,0.77636882123788,1.0
3119,BRCA2;BRCA1,90.0,0.3198491707799137,0.9254765641425997
3120,BRCA2;RECQL4,84.5,0.4950752995294836,0.9904710206177333
3121,BRCA2;CDKN1A,68.0,0.842329223412026,1.0
3122,BRCA2;CHEK2,76.5,0.8202687002946751,1.0
3123,BRCA2;RAD17,80.0,0.6698680620942019,1.0
3124,ALDH2;COX6C,112.0,0.025251172323754574,0.5835495199883541
3125,ALDH2;CCNB1IP1,110.5,0.0313525993215968,0.5963552709111086
3126,SND1;STAT5B,48.5,0.16298784502041486,0.7984884706839681
3127,SND1;RPN1,47.0,0.15245467995729003,0.7934762879584559
3128,SND1;STAT6,54.0,0.2880440516240048,0.9124887800823581
3129,SND1;DICER1,62.5,0.5750863984273848,1.0
3130,SND1;BRAF,48.0,0.15358079763431953,0.7934762879584559
3131,SND1;DROSHA,55.0,0.3054271320267993,0.9227113765737452
3132,GNA11;SRC,69.5,0.9094678393901818,1.0
3133,GNA11;BAP1,62.5,0.6082383934468429,1.0
3134,GNA11;HRAS,67.0,0.7976461196120695,1.0
3135,GNA11;PIK3CA,63.0,0.6294376017037583,1.0
3136,GNA11;STK11,74.5,0.9091514939658668,1.0
3137,GNA11;GNAQ,81.0,0.625260192780962,1.0
3138,GNA11;PIK3R1,76.5,0.8191294708665398,1.0
3139,GNA11;ARHGEF12,63.5,0.6492249110893509,1.0
3140,GNA11;EIF1AX,65.0,0.7114988019148976,1.0
3141,GNA11;PLCG1,66.5,0.7747495729495829,1.0
3142,GNA11;SMARCB1,65.5,0.7334532814033405,1.0
3143,GNA11;BRAF,73.5,0.9543949381839617,1.0
3144,GNA11;GNAS,76.5,0.8198569297000609,1.0
3145,RAD51B;MLH1,71.0,0.9769886519337032,1.0
3146,RAD51B;MSH2,70.5,0.9539228572734183,1.0
3147,RAD51B;MSH6,54.0,0.3201304690035587,0.9254765641425997
3148,RAD51B;BRIP1,80.0,0.6546691754918179,1.0
3149,RAD51B;PALB2,84.0,0.49030523389091074,0.9904710206177333
3150,RAD51B;WRN,76.0,0.8381913411211449,1.0
3151,RAD51B;ABL1,76.5,0.8186044290019856,1.0
3152,RAD51B;CHEK2,68.0,0.8415086648877249,1.0
3153,RAD51B;CDK12,78.0,0.7509763017035103,1.0
3154,RAD51B;CCNB1IP1,83.5,0.5326581660935032,1.0
3155,RAD51B;BRCA1,67.0,0.7969095093271,1.0
3156,RAD51B;COX6C,82.0,0.5901925228996805,1.0
3157,RAD51B;RECQL4,71.0,0.9769840569141763,1.0
3158,RAD51B;RAD17,69.5,0.9052977224683804,1.0
3159,RAD51B;POLD1,66.0,0.7532533730895512,1.0
3160,EWSR1;DDX5,49.5,0.18637637586110412,0.822154073344674
3161,EWSR1;FUS,60.5,0.5328953123417433,1.0
3162,EWSR1;ATF1,66.5,0.7722978986788063,1.0
3163,EWSR1;EP300,68.5,0.8647477782962156,1.0
3164,EWSR1;NONO,71.0,0.9758213842792961,1.0
3165,EWSR1;U2AF1,78.0,0.753719952818581,1.0
3166,EWSR1;ETV4,45.0,0.1317492304092736,0.7708185203232176
3167,EWSR1;SMARCB1,60.5,0.5317059837951676,1.0
3168,EWSR1;HNRNPA2B1,70.5,0.942823216366093,1.0
3169,EWSR1;SFPQ,85.0,0.4637030056873449,0.983106599780483
3170,EWSR1;CUX1,53.5,0.2936215439289058,0.9124887800823581
3171,EWSR1;SRSF3,63.0,0.5884956549323106,1.0
3172,EWSR1;SRSF2,74.5,0.9088853242453528,1.0
3173,EWSR1;MITF,86.0,0.43773961407371076,0.974567031959239
3174,EWSR1;FLI1,61.0,0.543563018225497,1.0
3175,EWSR1;BRCA1,59.5,0.4945726196321296,0.9904710206177333
3176,EWSR1;DROSHA,69.5,0.9084002651114429,1.0
3177,EWSR1;AKT1,67.0,0.7983747740749381,1.0
3178,EED;KMT2C,68.0,0.8392243192993353,1.0
3179,EED;EP300,70.5,0.9544395697600174,1.0
3180,EED;DNMT3A,55.5,0.351435375071554,0.9397177233887168
3181,EED;RB1,43.5,0.11077411168183648,0.7501700675708067
3182,EED;NCOR1,59.5,0.48911666191921854,0.9904710206177333
3183,EED;SETDB1,40.0,0.06924201151038141,0.6749926040875838
3184,EED;SUZ12,78.5,0.7228417349988332,1.0
3185,EED;EZH2,98.5,0.13965365775356753,0.7816099614596217
3186,EED;KDM6A,38.5,0.05788712723652117,0.6596302991615803
3187,EED;ASXL2,48.0,0.16727417013198198,0.8033467655694757
3188,EED;ASXL1,49.0,0.19437634535441062,0.8295466455056655
3189,EED;CHD4,43.5,0.10778272664224203,0.7501700675708067
3190,EED;BAP1,52.0,0.2641169653605723,0.9021004489013115
3191,XPC;MLH1,83.0,0.5476354507371113,1.0
3192,XPC;MSH2,89.5,0.3304728204179632,0.9294674998321322
3193,XPC;MSH6,61.5,0.5675510167281037,1.0
3194,XPC;BRCA1,81.0,0.6273664112835651,1.0
3195,XPC;XPA,83.0,0.5362716332836768,1.0
3196,XPC;POLD1,80.0,0.6620734549826861,1.0
3197,XPC;SMARCB1,65.5,0.7327567810585256,1.0
3198,XPC;ERCC5,90.5,0.27650048008343275,0.9031627559952284
3199,XPC;ERCC2,81.0,0.6182151072948547,1.0
3200,XPC;PMS1,91.5,0.27111749073662683,0.9031627559952284
3201,JAK1;PLCG1,111.0,0.02765158660096647,0.5963552709111086
3202,JAK1;MDM2,74.0,0.9321549565453515,1.0
3203,JAK1;PIK3CA,82.0,0.5884615031370624,1.0
3204,JAK1;CBL,115.5,0.014248042194525077,0.5483502761352257
3205,JAK1;STAT3,99.5,0.12344590477680495,0.7629870460560313
3206,JAK1;ERBB2,96.0,0.1799071007557581,0.8156511975063184
3207,JAK1;EGFR,97.5,0.15472760346672562,0.7934762879584559
3208,JAK1;STAT5B,85.0,0.47504331421853185,0.988698424344685
3209,JAK1;STAT6,95.0,0.1927698309907775,0.8249599974871354
3210,JAK1;EML4,92.0,0.2686835540034581,0.9021004489013115
3211,JAK1;MTOR,94.5,0.2111815960205753,0.8440896082927224
3212,JAK1;CSF3R,71.5,1.0,1.0
3213,JAK1;JAK2,96.5,0.168976691432007,0.804237948769862
3214,JAK1;PTPN6,111.5,0.024514474507976777,0.5835495199883541
3215,JAK1;LIFR,97.0,0.16002528810124472,0.7984884706839681
3216,JAK1;HRAS,96.0,0.1809264788643623,0.8156511975063184
3217,JAK1;PIK3R1,104.5,0.06778168492906225,0.6749926040875838
3218,JAK1;LYN,75.5,0.8634867300848108,1.0
3219,JAK1;JAK3,71.5,1.0,1.0
3220,JAK1;PTPN11,95.0,0.19641809007414424,0.8331536482860766
3221,JAK1;MYD88,82.0,0.5865613574436376,1.0
3222,JAK1;PIK3CB,95.0,0.19650658163193702,0.8331536482860766
3223,KTN1;KIF5B,71.0,0.9758850767287276,1.0
3224,KTN1;RHOA,61.0,0.5005813519490322,0.9950996835949888
3225,CNTRL;CEP89,47.5,0.1612582020200859,0.7984884706839681
3226,CNTRL;DCTN1,42.0,0.0932451761145124,0.7223858566109602
3227,CNTRL;ZMYM2,42.0,0.09381744742728888,0.7223858566109602
3228,CNTRL;FGFR1,39.5,0.06896460446781985,0.6749926040875838
3229,CLP1;MLLT10,40.0,0.07397374085868685,0.6889273441300039
3230,CLP1;FIP1L1,37.5,0.05396769027868229,0.6533430482638777
3231,CLP1;DROSHA,35.5,0.04142253879330127,0.6444608208043728
3232,CLP1;DICER1,36.0,0.04437140518799084,0.6444608208043728
3233,SDHB;TMEM127,62.5,0.570199048928286,1.0
3234,SDHB;SDHA,31.0,0.020649983703593014,0.5549507964718414
3235,SDHB;MEN1,97.0,0.1438082059542474,0.787286606960875
3236,SDHB;NF1,67.0,0.7875711729962569,1.0
3237,SDHB;SDHC,84.0,0.24862410310526062,0.8804125676417298
3238,SDHB;PTEN,84.0,0.49170449623833956,0.9904710206177333
3239,SDHB;IDH1,109.0,0.02856490587298097,0.5963552709111086
3240,PRRX1;DDX10,85.5,0.45738449310263873,0.9811879930671651
3241,PRRX1;RAP1GDS1,79.0,0.7105844242399186,1.0
3242,CBFB;RARA,59.5,0.49381580822030857,0.9904710206177333
3243,CBFB;TCF3,42.0,0.09108169143161995,0.7223858566109602
3244,CBFB;EP300,64.0,0.6683522187074842,1.0
3245,CBFB;LEF1,52.5,0.27159937332633755,0.9031627559952284
3246,CBFB;CDK6,67.0,0.7864017883274883,1.0
3247,CBFB;BAX,36.0,0.04048420853688723,0.6444608208043728
3248,CBFB;ABL1,60.5,0.5307480023782103,1.0
3249,CBFB;CDKN1A,39.5,0.06611777982493315,0.6746790337103465
3250,CBFB;LIFR,51.5,0.25000487900258006,0.8847421239844627
3251,CBFB;PRKCB,60.0,0.49673930774446295,0.9904710206177333
3252,CBFB;FLI1,38.5,0.05788712723652117,0.6596302991615803
3253,FBLN2;COL3A1,91.0,0.29474951004200844,0.9131359405786474
3254,FBLN2;ELN,83.0,0.5520612656856483,1.0
3255,GPC3;EGFR,57.5,0.4276587933750796,0.9719778990798471
3256,GPC3;PTCH1,55.0,0.3499594538328974,0.9386650225094553
3257,GPC3;SDC4,54.5,0.3357379476605432,0.9294674998321322
3258,GPC3;EXT1,48.5,0.1922762093448941,0.8249379333536758
3259,GPC3;EXT2,52.0,0.2686835540034581,0.9021004489013115
3260,GPC3;MUC1,49.5,0.21268219957818757,0.8445400331014615
3261,CDKN2C;CCND1,82.0,0.5898336878224458,1.0
3262,CDKN2C;MEN1,81.5,0.6096270169622556,1.0
3263,CDKN2C;CDK6,85.0,0.4780458947716746,0.988698424344685
3264,CDKN2C;CDKN1A,85.0,0.4780458947716746,0.988698424344685
3265,SMC1A;MLH1,47.0,0.15762756694110203,0.7959623077937418
3266,SMC1A;MSH2,53.0,0.2812019539044427,0.9031627559952284
3267,SMC1A;MSH6,34.0,0.03245948871298201,0.5963552709111086
3268,SMC1A;EP300,71.0,0.9769147996211345,1.0
3269,SMC1A;BRD4,75.5,0.8609677733759418,1.0
3270,SMC1A;U2AF1,70.0,0.9293917407885891,1.0
3271,SMC1A;RAD21,58.0,0.39565348896314645,0.9678980656872738
3272,SMC1A;WRN,42.5,0.08846964655414598,0.7200982743294752
3273,SMC1A;KDM5C,57.0,0.3979365410948523,0.9718266902774766
3274,SMC1A;ASXL1,75.5,0.8577345860494041,1.0
3275,SMC1A;BRCA1,50.0,0.21385141320076329,0.8482950873621464
3276,SMC1A;CHEK2,37.0,0.04503536444936816,0.6444608208043728
3277,SMC1A;SRSF2,65.5,0.7263934038022963,1.0
3278,STAT3;BCL3,96.5,0.1652635655142154,0.7984884706839681
3279,STAT3;CCND1,98.0,0.14711429442546894,0.7908425267001691
3280,STAT3;RARA,93.5,0.22664173983822378,0.8625096719896223
3281,STAT3;NOTCH2,95.5,0.18804919167524592,0.8227688642678216
3282,STAT3;MDM2,73.0,0.9772947998982563,1.0
3283,STAT3;CCNE1,75.0,0.8867093868483972,1.0
3284,STAT3;EP300,85.5,0.4602726146158538,0.9811879930671651
3285,STAT3;BRD4,109.5,0.032142533558536475,0.5963552709111086
3286,STAT3;PIK3CA,76.5,0.8197535441345594,1.0
3287,STAT3;CBL,112.5,0.0224788733661253,0.5661680190893457
3288,STAT3;EGFR,95.5,0.19133178986067179,0.8234625879003528
3289,STAT3;PTPN11,102.0,0.09190918198952035,0.7223858566109602
3290,STAT3;AKT1,84.0,0.5137099607189439,0.9988093379798215
3291,STAT3;DROSHA,92.0,0.2549429151344267,0.8911590465561482
3292,STAT3;BRAF,68.0,0.8420268009494082,1.0
3293,STAT3;MTOR,95.0,0.20142504089356172,0.8331536482860766
3294,STAT3;BCL6,121.5,0.00478550760691026,0.434846435882193
3295,STAT3;RHOA,108.0,0.04375872913404934,0.6444608208043728
3296,STAT3;CUX1,62.5,0.5632206612116177,1.0
3297,STAT3;PTEN,95.5,0.19072944002776848,0.8227688642678216
3298,STAT3;PRDM1,94.0,0.21154640793614454,0.8440896082927224
3299,STAT3;FOXO3,84.0,0.508243371252245,0.9988093379798215
3300,STAT3;STAT5B,84.5,0.4927166772270877,0.9904710206177333
3301,STAT3;EML4,92.0,0.26877595144208866,0.9021004489013115
3302,STAT3;CTNNB1,100.5,0.1102878975683573,0.7501700675708067
3303,STAT3;STAT6,109.0,0.0344336908762011,0.6020515639135786
3304,STAT3;DNMT3A,78.0,0.7544610084802125,1.0
3305,STAT3;NFATC2,72.0,1.0,1.0
3306,STAT3;CD28,83.5,0.5312277216177133,1.0
3307,STAT3;PIK3R1,106.0,0.056106878320085984,0.6596302991615803
3308,STAT3;PTPN6,104.5,0.06488572749874334,0.6746790337103465
3309,STAT3;REL,113.0,0.02025379806762637,0.5527804887237538
3310,STAT3;JAK3,76.0,0.8420874246476806,1.0
3311,STAT3;NPM1,85.5,0.4603594261577211,0.9811879930671651
3312,STAT3;LYN,74.5,0.9091691557833539,1.0
3313,STAT3;BIRC6,77.5,0.7759884714117433,1.0
3314,STAT3;PTPRC,89.0,0.34902987827557275,0.9386650225094553
3315,STAT3;ABL1,83.5,0.5312277216177133,1.0
3316,STAT3;CSF1R,67.0,0.7974917097450782,1.0
3317,STAT3;KLF4,112.5,0.022085574984301862,0.5616763274416768
3318,STAT3;MYD88,97.5,0.15005106696525766,0.7934762879584559
3319,STAT3;ERBB2,99.5,0.12219874843845188,0.7629870460560313
3320,STAT3;FGFR1,78.0,0.7531128814802113,1.0
3321,STAT3;CDKN1A,99.0,0.12911914484344686,0.7693520930767681
3322,STAT3;FOXP1,97.5,0.15239568033634357,0.7934762879584559
3323,STAT3;CYLD,91.0,0.28958649220221,0.9124887800823581
3324,STAT3;JAK2,107.0,0.0497770760515173,0.6444608208043728
3325,STAT3;CLTC,83.5,0.5309880445886405,1.0
3326,STAT3;IKBKB,116.0,0.011364210114631373,0.5147612168037111
3327,STAT3;BRCA1,72.0,1.0,1.0
3328,STAT3;LIFR,96.5,0.17031812183267736,0.804237948769862
3329,STAT3;NCOA1,98.5,0.12786428408553316,0.7658751485334802
3330,STAT3;CASP3,97.5,0.1541658924758402,0.7934762879584559
3331,STAT3;MSN,101.5,0.09905914042433733,0.7344428340417072
3332,STAT3;CHEK2,81.0,0.6233268671790482,1.0
3333,STAT3;CDK6,78.5,0.7328566152664366,1.0
3334,STAT3;MUC1,88.0,0.37836688358016146,0.9557449682802966
3335,STAT3;CSF3R,73.0,0.9773036202109624,1.0
3336,STAT3;HSP90AA1,101.5,0.09899359627655145,0.7344428340417072
3337,STAT3;FOXO4,81.0,0.6262157884633763,1.0
3338,STAT3;SMAD3,84.5,0.49314025718014076,0.9904710206177333
3339,STAT3;FBXW7,86.0,0.44258278968908704,0.974567031959239
3340,STAT3;ZEB1,104.5,0.06574257476697853,0.6746790337103465
3341,STAT3;KEAP1,74.0,0.9317590873720265,1.0
3342,STAT3;PIK3CB,100.5,0.11098239675540812,0.7501700675708067
3343,STAT3;SRC,92.0,0.26608350410710013,0.9021004489013115
3344,STAT3;PIM1,96.5,0.17223819487505765,0.804237948769862
3345,STAT3;HSP90AB1,98.5,0.13888640898962853,0.7816099614596217
3346,STAT3;EZH2,80.0,0.6687179218536269,1.0
3347,STAT3;JUN,83.0,0.5502135549453806,1.0
3348,STAT3;SMAD4,74.0,0.931957885629319,1.0
3349,STAT3;NFE2L2,74.5,0.9074251424900258,1.0
3350,CTNNB1;DDX5,70.0,0.929184396547318,1.0
3351,CTNNB1;CCND1,101.5,0.09866582264224825,0.7344428340417072
3352,CTNNB1;MLH1,89.5,0.33151641165034607,0.9294674998321322
3353,CTNNB1;BCL9,93.0,0.23592710062722555,0.8684750737305144
3354,CTNNB1;RARA,99.5,0.12161096630596328,0.7629870460560313
3355,CTNNB1;NOTCH2,113.0,0.020774395858372968,0.5549507964718414
3356,CTNNB1;APC,74.5,0.9093802972936575,1.0
3357,CTNNB1;MDM2,85.0,0.47642225142519545,0.988698424344685
3358,CTNNB1;AXIN1,98.0,0.14491278074671868,0.7908425267001691
