,Edge,U,pval,adj_pvals
449,DDX6;XPO1,3074.0,0.5202595883945609,1.0
450,DDX6;DICER1,3132.0,0.39683403935024475,1.0
451,DDX6;LSM14A,3169.5,0.3260854930340461,1.0
452,DDX6;POLR2A,3041.5,0.5972945652209811,1.0
453,DDX6;DDX3X,3099.5,0.46298069336026226,1.0
454,GNAS;GNA11,2497.5,0.16617325966878904,1.0
455,GNAS;KRAS,2768.0,0.6661193686417567,1.0
456,GNAS;PIK3CA,2637.5,0.37304782769509637,1.0
457,GNAS;TP53,2601.0,0.30839697459746995,1.0
458,GNAS;EGFR,2648.0,0.39345615640581943,1.0
459,GNAS;GNAQ,2501.5,0.17043789844167245,1.0
460,GNAS;NPM1,2559.0,0.24326272647728864,1.0
461,GNAS;PRKACA,2718.0,0.540510106429534,1.0
462,GNAS;IDH2,2679.0,0.4561681829406482,1.0
463,GNAS;SMAD4,2645.0,0.3876709816807219,1.0
464,GNAS;FBXW7,2711.0,0.5273958432728164,1.0
465,GNAS;SRC,2596.0,0.29996416513178503,1.0
466,GNAS;HRAS,2647.0,0.39079014143108104,1.0
467,GNAS;IDH1,2637.5,0.3725807989401052,1.0
468,GNAS;JAK3,2590.0,0.29053632015502384,1.0
469,GNAS;CTNNB1,2596.0,0.2999245164347458,1.0
470,GNAS;PRKAR1A,2518.5,0.18866431543813178,1.0
471,GNAS;BRAF,2525.0,0.1975837246573875,1.0
472,MAFB;KMT2C,3099.5,0.4647131887745348,1.0
473,MAFB;CSF1R,2824.5,0.8165510599442503,1.0
474,MAFB;EZH2,3079.0,0.509868306758533,1.0
475,MAFB;MAF,2974.0,0.7718111465098303,1.0
476,MAFB;JUN,3070.0,0.5303934765428739,1.0
477,MAFB;CCND3,3037.5,0.6078201499574465,1.0
478,MAFB;CTCF,3141.0,0.3805025200459974,1.0
479,MAFB;KDM6A,3090.0,0.48536125684186004,1.0
480,MAFB;NSD2,3049.5,0.5786290017119631,1.0
481,MAFB;NFE2L2,3004.5,0.6912184762698981,1.0
482,COL3A1;COL1A1,2545.0,0.22139012494319255,1.0
483,COL3A1;ITGAV,2622.0,0.34435210805445216,1.0
484,COL3A1;PDGFRB,2560.0,0.2443698784589161,1.0
485,COL3A1;SMAD2,2620.0,0.34101452864925397,1.0
486,COL3A1;TGFBR2,2595.0,0.2981028154145611,1.0
487,COL3A1;SMAD3,2613.5,0.329651874498314,1.0
488,COL3A1;DDR2,2765.0,0.6579978764765826,1.0
489,MGMT;NTHL1,2987.0,0.7370725355481933,1.0
490,MGMT;MLH1,3107.0,0.44870164933486556,1.0
491,MGMT;MSH2,3023.5,0.642621480363641,1.0
492,MGMT;MSH6,3107.5,0.4476781302873427,1.0
493,MGMT;KRAS,3174.5,0.3198445512316871,1.0
494,MGMT;PMS2,3068.0,0.5349296725592254,1.0
495,MGMT;TP53,3126.5,0.4087828101857528,1.0
496,MGMT;EGFR,3105.0,0.4529701353903841,1.0
497,MGMT;MUTYH,3119.5,0.4228235353366875,1.0
498,MGMT;BRAF,3110.0,0.4424559961829184,1.0
499,MGMT;IDH2,3114.0,0.4341490816554636,1.0
500,MGMT;PTEN,3116.0,0.43002446159534113,1.0
501,MGMT;ATRX,3099.5,0.46467607659728727,1.0
502,MGMT;IDH1,3115.5,0.4310496263196968,1.0
503,MGMT;CDKN1A,3097.5,0.4689977337399991,1.0
504,MGMT;BRCA1,3052.5,0.5714306141013363,1.0
505,MGMT;MYC,3124.0,0.4137787213644534,1.0
506,MGMT;BRCA2,3104.5,0.45400193762819374,1.0
507,MGMT;XPA,3023.5,0.6425946983629915,1.0
508,CBLB;PIK3CA,3266.0,0.18668029605903114,1.0
509,CBLB;CBL,3057.0,0.5578467589590466,1.0
510,CBLB;SH3GL1,2889.5,0.9971929312238991,1.0
511,CBLB;EGFR,3239.0,0.22038957986974106,1.0
512,CBLB;SYK,3001.0,0.699545502453848,1.0
513,CBLB;PIK3R1,3185.0,0.30041388889417064,1.0
514,CBLB;VAV1,2831.5,0.8352426711676272,1.0
515,CBLB;PIK3CB,3096.0,0.4709581097661001,1.0
516,SMC1A;STAG2,3055.0,0.558562738264476,1.0
517,SMC1A;MLH1,2769.5,0.6696136896849549,1.0
518,SMC1A;MSH2,2670.0,0.4368579232247455,1.0
519,SMC1A;MSH6,2746.0,0.6107628705586514,1.0
520,SMC1A;SPECC1,3005.0,0.6888138582014742,1.0
521,SMC1A;EP300,2953.5,0.8269768520585106,1.0
522,SMC1A;BRD4,2951.0,0.8333802157281657,1.0
523,SMC1A;NBN,2766.5,0.6613348172270684,1.0
524,SMC1A;ATM,2684.0,0.46659083228212095,1.0
525,SMC1A;RAD21,2863.0,0.9215082055926247,1.0
526,SMC1A;WRN,2716.5,0.5394377145868081,1.0
527,SMC1A;CTCF,2950.5,0.8352295165391808,1.0
528,SMC1A;STAG1,2781.5,0.700087095924839,1.0
529,SMC1A;ATR,2810.5,0.7781341791358459,1.0
530,SMC1A;KDM5C,2756.5,0.6364570089641698,1.0
531,SMC1A;ASXL1,3094.5,0.47031744989416646,1.0
532,SMC1A;ATRX,2699.5,0.5004731787232948,1.0
533,SMC1A;BRCA1,2750.0,0.6206998153618218,1.0
534,SMC1A;MYC,2730.0,0.5720311365701414,1.0
535,SMC1A;PHF6,2887.0,0.9901125626412707,1.0
536,SMC1A;SRSF2,2913.5,0.9380618069553912,1.0
537,CASP3;MAPK1,2905.5,0.9607304110795782,1.0
538,CASP3;CCND1,2957.0,0.8177306452860114,1.0
539,CASP3;CDKN1B,2893.5,0.994386255855871,1.0
540,CASP3;KRAS,3149.5,0.36434000712041714,1.0
541,CASP3;APC,2990.5,0.7278250923321057,1.0
542,CASP3;CDK4,2945.5,0.8493463047887371,1.0
543,CASP3;MDM2,2898.5,0.9803495475313535,1.0
544,CASP3;CDH1,3085.5,0.49512061079664826,1.0
545,CASP3;SMAD2,2998.5,0.7067960442971273,1.0
546,CASP3;BIRC3,3139.0,0.3842613088108646,1.0
547,CASP3;YWHAE,3037.0,0.6089362036165848,1.0
548,CASP3;STAT3,2897.0,0.9845647423548377,1.0
549,CASP3;CDK6,3030.0,0.6262416863966697,1.0
550,CASP3;RB1,2925.0,0.9062376975243236,1.0
551,CASP3;TP53,3005.5,0.6885540626230852,1.0
552,CASP3;ERBB2,3012.0,0.6717023908508224,1.0
553,CASP3;EGFR,2981.5,0.7516637443019253,1.0
554,CASP3;ATM,2986.0,0.7396708739786182,1.0
555,CASP3;PPARG,3010.5,0.6756405027784111,1.0
556,CASP3;BAX,3337.0,0.11730052020821437,1.0
557,CASP3;NPM1,2961.5,0.805602221727472,1.0
558,CASP3;MAP2K1,2957.5,0.8163774013983467,1.0
559,CASP3;MAP3K1,2984.0,0.7449746162864455,1.0
560,CASP3;HIF1A,2984.5,0.7436078870771919,1.0
561,CASP3;BRCA2,3004.0,0.6923969292804071,1.0
562,CASP3;HSP90AA1,3029.0,0.6287180344702308,1.0
563,CASP3;CASP8,2936.0,0.8755586979454618,1.0
564,CASP3;SMAD3,3026.5,0.6350727070759614,1.0
565,CASP3;CREB1,2958.5,0.8137633759919899,1.0
566,CASP3;DDIT3,2486.5,0.15556477464547996,1.0
567,CASP3;KEAP1,2947.5,0.8438664850548399,1.0
568,CASP3;AKT3,2911.0,0.9453240804820378,1.0
569,CASP3;SRC,2995.5,0.7145971455669695,1.0
570,CASP3;HSP90AB1,3076.5,0.515266984671491,1.0
571,CASP3;JUN,3022.0,0.6462557087696135,1.0
572,CASP3;NFE2L2,2969.5,0.783748799927309,1.0
573,CASP3;CXCR4,2738.0,0.591798553674268,1.0
574,CASP3;CDKN1A,2972.5,0.7757035890298496,1.0
575,CASP3;JAK2,2950.5,0.835644730438771,1.0
576,CASP3;IKBKB,2933.5,0.8825712590629444,1.0
577,CASP3;MET,2965.0,0.7960466374221598,1.0
578,CASP3;MYC,2968.5,0.7865775482219846,1.0
579,CASP3;CTNNB1,3028.5,0.6300247362660527,1.0
580,CASP3;CASP9,2929.5,0.893599244954874,1.0
581,CASP3;HIP1,3052.0,0.5725968510695603,1.0
582,CASP3;BIRC6,2971.0,0.7798819761226511,1.0
583,CASP3;ABL1,2964.5,0.7973895750088451,1.0
584,CASP3;PTPRC,2881.0,0.9733548885498795,1.0
585,CASP3;MYD88,2953.5,0.8274109126136009,1.0
586,CASP3;FAS,2960.5,0.8083114422673713,1.0
587,CASP3;AKT1,2992.0,0.7237448943975917,1.0
588,CASP3;BRAF,2966.0,0.7933479171506768,1.0
589,CASP3;MTOR,2878.0,0.9649296371370034,1.0
590,CASP3;RHOA,3035.5,0.6126297146515913,1.0
591,CASP3;PTEN,2931.0,0.8894898661682711,1.0
592,CASP3;AKT2,2934.5,0.8797976461553048,1.0
593,CASP3;FOXO3,3007.5,0.6832493902062708,1.0
594,ARID1A;CCND1,2633.0,0.3645068000683036,1.0
595,ARID1A;MLH1,2592.0,0.2932252286622272,1.0
596,ARID1A;MSH2,2540.0,0.21721710691994378,1.0
597,ARID1A;MSH6,2588.5,0.2878238466167229,1.0
598,ARID1A;FUS,2396.5,0.0814970840771286,1.0
599,ARID1A;KRAS,2817.5,0.7971333269868706,1.0
600,ARID1A;CDK4,2633.0,0.3643584997966435,1.0
601,ARID1A;KMT2C,2737.5,0.588967001284914,1.0
602,ARID1A;CREBBP,2659.0,0.41392325955734843,1.0
603,ARID1A;EP300,2511.5,0.18171633729448133,1.0
604,ARID1A;BRD4,2476.5,0.14364319113680377,1.0
605,ARID1A;PIK3CA,2670.5,0.4388967185519933,1.0
606,ARID1A;DNMT3A,2644.5,0.38555942762566253,1.0
607,ARID1A;RB1,2786.0,0.7085757677272717,1.0
608,ARID1A;NCOR1,2833.0,0.8371370882156375,1.0
609,ARID1A;TP53,2621.5,0.34374350569220224,1.0
610,ARID1A;ERBB2,2698.0,0.4980408336915415,1.0
611,ARID1A;ATM,2560.5,0.24504055806999547,1.0
612,ARID1A;PPARG,2653.0,0.403130831824832,1.0
613,ARID1A;RUNX1,2618.0,0.3374819661262449,1.0
614,ARID1A;KMT2D,2819.0,0.7970040885450731,1.0
615,ARID1A;EZH2,2592.0,0.2930397929315077,1.0
616,ARID1A;MYC,2587.5,0.28617050407564226,1.0
617,ARID1A;ARID1B,2704.0,0.5067358308136005,1.0
618,ARID1A;NCOA1,2803.5,0.7578052815091452,1.0
619,ARID1A;ATRX,2557.5,0.23831453460546248,1.0
620,ARID1A;SS18L1,2645.5,0.3837228353386348,1.0
621,ARID1A;BRCA1,2831.0,0.8339388834714331,1.0
622,ARID1A;SMARCD1,2673.0,0.4423171885933639,1.0
623,ARID1A;SMARCA4,2683.5,0.4641864066083583,1.0
624,ARID1A;PPP2R1A,2691.5,0.48372441144340317,1.0
625,ARID1A;SS18,2753.0,0.6263768477823045,1.0
626,ARID1A;SMAD4,2655.5,0.4082741127125936,1.0
627,ARID1A;FBXW7,2709.5,0.5238024677912552,1.0
628,ARID1A;SMARCE1,2591.5,0.28923294857377135,1.0
629,ARID1A;EWSR1,2307.5,0.03992136704982304,1.0
630,ARID1A;SETD2,2626.0,0.34897000849296844,1.0
631,ARID1A;NF1,2771.5,0.6751325667975976,1.0
632,ARID1A;BRCA2,2559.0,0.242408896243133,1.0
633,ARID1A;ARID2,2632.0,0.3579574719235893,1.0
634,ARID1A;SMARCB1,2511.0,0.1768621059126534,1.0
635,ARID1A;BCL6,2603.5,0.30956993172211367,1.0
636,ARID1A;PTEN,2682.0,0.4629624617584467,1.0
637,ARID1A;KDM6A,3018.5,0.6537381218557269,1.0
638,ARID1A;POLE,2688.5,0.4764851478800811,1.0
639,ARID1A;BRAF,2644.0,0.38547091122082366,1.0
640,ARID1A;CTCF,2805.5,0.7645355554174305,1.0
641,ARID1A;BCL7A,2908.0,0.9536052784890642,1.0
642,ARID1A;ASXL1,2703.0,0.509106762257965,1.0
643,ARID1A;PBRM1,2696.5,0.4900054998136911,1.0
644,ARID1A;CTNNB1,2626.5,0.35291930040303254,1.0
645,SIRPA;CSF1R,2581.0,0.27618559018554467,1.0
646,SIRPA;CALR,2875.0,0.9565108048543504,1.0
647,SIRPA;SRC,2999.0,0.7052020438660316,1.0
648,SIRPA;SYK,2890.5,1.0,1.0
649,SIRPA;JAK2,2877.0,0.9621078598779638,1.0
650,SIRPA;PTPN6,2878.5,0.966292262917056,1.0
651,SIRPA;PTPRC,2762.0,0.6511558205379724,1.0
652,SIRPA;PTPN11,2780.0,0.6973196375649376,1.0
653,ARHGEF10L;RHOA,2600.0,0.30715846854196216,1.0
654,XPC;MLH1,3402.0,0.07228276480794804,1.0
655,XPC;MSH2,3299.5,0.1509942424380255,1.0
656,XPC;MSH6,3426.0,0.060020116815723015,1.0
657,XPC;DDB2,3181.5,0.3066675179541549,1.0
658,XPC;PMS2,3350.0,0.106244967850348,1.0
659,XPC;ATM,3353.0,0.10452937118008593,1.0
660,XPC;BRCA1,3298.0,0.15277580461076778,1.0
661,XPC;FANCD2,3171.5,0.3241598842257126,1.0
662,XPC;XPA,3342.0,0.10968428151565661,1.0
663,XPC;ERCC4,3123.0,0.41463547979916704,1.0
664,XPC;ERCC3,3375.0,0.08807655048352378,1.0
665,XPC;FEN1,3302.5,0.1472164978044728,1.0
666,XPC;BRCA2,3367.5,0.09396716189940865,1.0
667,XPC;POLD1,3462.0,0.04446768752696633,1.0
668,XPC;SMARCB1,3400.0,0.07368931058021037,1.0
669,XPC;ERCC5,3251.5,0.20232307047729736,1.0
670,XPC;PMS1,3188.0,0.29537888507862875,1.0
671,XPC;ATR,3390.5,0.07923161043839413,1.0
672,EIF3E;CD74,2799.5,0.7488207352077512,1.0
673,EIF3E;NPM1,2873.0,0.9508909705498926,1.0
674,EIF3E;EIF1AX,2953.5,0.8271253150029252,1.0
675,EIF3E;EPAS1,2834.0,0.8424113439489631,1.0
676,EIF3E;DDX3X,2799.0,0.7473122534566727,1.0
677,EIF3E;RPL5,2969.5,0.7835972768426362,1.0
678,EIF3E;EIF4A2,2822.0,0.8086372226457544,1.0
679,EIF3E;PABPC1,2884.5,0.9831502114075734,1.0
680,EIF3E;ATM,2833.5,0.8409909018041632,1.0
681,BCL7A;RB1,2963.0,0.8015460627042784,1.0
682,BCL7A;SMARCE1,2914.5,0.9355528518368961,1.0
683,BCL7A;SS18L1,2985.5,0.7410360514338687,1.0
684,BCL7A;ARID2,2983.0,0.7476982587239853,1.0
685,BCL7A;SMARCB1,2984.0,0.7450540954783037,1.0
686,BCL7A;SMARCA4,2979.5,0.7570596976038289,1.0
687,BCL7A;SMARCD1,2959.0,0.8124323365921748,1.0
688,BCL7A;PBRM1,2975.0,0.7691161899252095,1.0
689,BCL7A;SS18,2967.5,0.7892879891539683,1.0
690,BCL7A;ARID1B,2980.0,0.7557122175610784,1.0
691,KMT2D;RARA,2614.0,0.32942315756495166,1.0
692,KMT2D;KMT2C,2872.5,0.9489924710701545,1.0
693,KMT2D;CREBBP,2713.5,0.5325184532587682,1.0
694,KMT2D;EP300,2783.0,0.7048825234880728,1.0
695,KMT2D;PIK3CA,2947.5,0.8437114824725847,1.0
696,KMT2D;KAT6A,2817.0,0.7958401662805941,1.0
697,KMT2D;NCOR1,2968.5,0.7857098791708923,1.0
698,KMT2D;TP53,2794.0,0.7340480551155752,1.0
699,KMT2D;RUNX1,2748.0,0.6154236174963832,1.0
700,KMT2D;SETD1B,2943.0,0.856001953374784,1.0
701,KMT2D;ZMYM3,3133.0,0.3955761922111425,1.0
702,KMT2D;SUZ12,2982.0,0.7497169901394176,1.0
703,KMT2D;ARID1B,3099.5,0.4633207494320264,1.0
704,KMT2D;POLR2A,3013.0,0.6684643838272983,1.0
705,KMT2D;FAT1,3072.0,0.5249139120817184,1.0
706,KMT2D;SETD2,2852.0,0.8920056303819327,1.0
707,KMT2D;TRRAP,2961.0,0.8065915605497229,1.0
708,KMT2D;FBXW7,3163.0,0.3384402431063651,1.0
709,KMT2D;MED12,2924.0,0.9087659303034997,1.0
710,KMT2D;EZH2,3005.5,0.6877073347147182,1.0
711,KMT2D;CTCF,3129.5,0.40186239112999655,1.0
712,KMT2D;KDM6A,2973.5,0.7726371727341993,1.0
713,KMT2D;TET2,2971.5,0.7777259998110663,1.0
714,KMT2D;MEN1,3006.5,0.6855029119065865,1.0
715,KMT2D;ARID2,3220.5,0.24572459478952446,1.0
716,KMT2D;CTNNB1,2925.5,0.9046663568342893,1.0
717,KMT2D;KMT2A,2913.0,0.9396419506329525,1.0
718,PDE4DIP;PDGFRB,3194.0,0.2871325995200177,1.0
719,PDE4DIP;PRKACA,3191.5,0.29077606953827373,1.0
720,PDE4DIP;AKAP9,3117.0,0.42732405014854313,1.0
721,TPR;TFG,3191.5,0.29084406171055754,1.0
722,TPR;RANBP2,3211.5,0.2592695181942475,1.0
723,TPR;NPM1,3152.5,0.35751661770919807,1.0
724,TPR;KIF5B,3177.0,0.31465859494075976,1.0
725,TPR;NUP98,3102.5,0.4571798200192304,1.0
726,TPR;EML4,3256.5,0.1980560077331932,1.0
727,TPR;SRSF3,3162.5,0.34018022224203603,1.0
728,TPR;TPM3,3199.0,0.2786264965379929,1.0
729,PRKD1;PLCG1,2740.0,0.5967282342658393,1.0
730,PRKD1;ATF1,2805.5,0.765073454255425,1.0
731,PRKD1;CREB3L2,2768.0,0.6667016335475328,1.0
732,PRKD1;MTOR,2670.0,0.4382291002394695,1.0
733,PRKD1;JUN,2733.0,0.5797865579725208,1.0
734,PRKD1;CREB1,2671.0,0.4403484723744382,1.0
735,PIM1;MDM2,3007.0,0.6847518995208837,1.0
736,PIM1;STAT3,3000.5,0.7016124370794077,1.0
737,PIM1;EGFR,2997.0,0.7107636240241011,1.0
738,PIM1;STAT5B,2984.0,0.7450709019176593,1.0
739,PIM1;FOXO3,2986.0,0.7397552660422996,1.0
740,PIM1;MYC,2989.5,0.7304936010915264,1.0
741,PIM1;BCL6,2960.5,0.8083654561058341,1.0
742,EZR;MYH9,2711.5,0.5284063162826667,1.0
743,EZR;CDH1,2828.5,0.826866829167629,1.0
744,EZR;ERBB2,2575.5,0.26691669744829594,1.0
745,EZR;EGFR,2584.0,0.280384338249308,1.0
746,EZR;TSC1,2618.0,0.3360082505112213,1.0
747,EZR;PRKACA,2859.5,0.9130273412461685,1.0
748,EZR;LASP1,2987.5,0.7356910479594276,1.0
749,EZR;HSP90AA1,2635.5,0.36985633321367595,1.0
750,EZR;HSP90AB1,2632.5,0.3642367167062427,1.0
751,EZR;SRC,2589.0,0.28829175979620636,1.0
752,EZR;FLNA,2544.5,0.22304610417131965,1.0
753,EZR;WAS,2696.0,0.49311089546315723,1.0
754,EZR;RAC1,3053.5,0.5676563733147346,1.0
755,EZR;MSN,3012.5,0.669698096910051,1.0
756,EZR;CLTC,2874.0,0.9536686604082992,1.0
757,EZR;JAK2,2411.5,0.09173566146981003,1.0
758,EZR;NF2,3011.0,0.6734593851233329,1.0
759,EZR;VAV1,2415.5,0.0941518904921284,1.0
760,EZR;CTNNB1,2630.0,0.35907938687501395,1.0
761,EZR;RHOA,2836.5,0.848848868397368,1.0
762,EZR;FAS,2631.0,0.3599262960602213,1.0
763,HSP90AA1;MAPK1,2806.5,0.7674847990735961,1.0
764,HSP90AA1;MYH9,2680.5,0.45978172889059976,1.0
765,HSP90AA1;TSC2,2606.0,0.31614149108789436,1.0
766,HSP90AA1;CCND1,2812.5,0.7835724468650558,1.0
767,HSP90AA1;PLCG1,2927.5,0.8988652069969937,1.0
768,HSP90AA1;DNAJB1,2548.0,0.22698573307248981,1.0
769,HSP90AA1;KRAS,2812.0,0.7824188485621133,1.0
770,HSP90AA1;VHL,2957.5,0.8155958030814703,1.0
771,HSP90AA1;CDK4,2697.5,0.49698561454163814,1.0
772,HSP90AA1;MDM2,2648.0,0.3931678894557905,1.0
773,HSP90AA1;CDH1,3079.0,0.5095061436744641,1.0
774,HSP90AA1;PDGFRB,2912.0,0.9425070794731372,1.0
775,HSP90AA1;EP300,2665.0,0.4271654186928776,1.0
776,HSP90AA1;BRD4,2674.5,0.44663683787128017,1.0
777,HSP90AA1;EPAS1,2736.0,0.5852517909535614,1.0
778,HSP90AA1;KDR,2793.5,0.7324132902116878,1.0
779,HSP90AA1;PIK3CA,2623.5,0.3471926987298374,1.0
780,HSP90AA1;CBL,2578.5,0.26977764022044015,1.0
781,HSP90AA1;YWHAE,3070.5,0.5289088169278864,1.0
782,HSP90AA1;STAT3,2787.5,0.7167811787021166,1.0
783,HSP90AA1;NCOR1,2543.0,0.21940946879085965,1.0
784,HSP90AA1;TP53,2627.5,0.35434420529233657,1.0
785,HSP90AA1;ERBB2,2893.5,0.99438311248941,1.0
786,HSP90AA1;EGFR,2812.5,0.7837045477662479,1.0
787,HSP90AA1;ATM,2790.0,0.7234976438005736,1.0
788,HSP90AA1;FLCN,2863.0,0.9226158601325151,1.0
789,HSP90AA1;PPARG,2772.5,0.6780161386680967,1.0
790,HSP90AA1;ARAF,2840.0,0.8589210929698957,1.0
791,HSP90AA1;NPM1,2679.5,0.4578898535630934,1.0
792,HSP90AA1;MAP2K1,2826.5,0.8217062695735262,1.0
793,HSP90AA1;BCR,2800.5,0.7516750447927929,1.0
794,HSP90AA1;PCBP1,2436.5,0.10944180897736497,1.0
795,HSP90AA1;PRKACA,2660.0,0.4152587396402141,1.0
796,HSP90AA1;MET,2846.0,0.8755826021578533,1.0
797,HSP90AA1;EZH2,2678.0,0.454492447416213,1.0
798,HSP90AA1;EML4,2767.0,0.663869366592319,1.0
799,HSP90AA1;CALR,2831.5,0.8354257716867486,1.0
800,HSP90AA1;PPP2R1A,2642.5,0.38273983563376446,1.0
801,HSP90AA1;STK11,2677.0,0.4523744615589236,1.0
802,HSP90AA1;HRAS,2795.5,0.7380384110085331,1.0
803,HSP90AA1;MUC1,2808.0,0.7715432145068194,1.0
804,HSP90AA1;MYC,2651.5,0.40014383608505555,1.0
805,HSP90AA1;RAC1,2965.5,0.7929396786219252,1.0
806,HSP90AA1;RAF1,2729.0,0.5694135299121021,1.0
807,HSP90AA1;CXCR4,2792.0,0.7289775216643004,1.0
808,HSP90AA1;FGFR1,2728.5,0.5685525969705243,1.0
809,HSP90AA1;IKBKB,3051.0,0.5746697733795567,1.0
810,HSP90AA1;BRCA1,2938.0,0.869986874368857,1.0
811,HSP90AA1;JAK2,2800.0,0.7500818496186873,1.0
812,HSP90AA1;CDKN1A,3051.5,0.5734081105809247,1.0
813,HSP90AA1;BTK,3072.5,0.523768095001483,1.0
814,HSP90AA1;KEAP1,2788.0,0.7182170287320915,1.0
815,HSP90AA1;NFE2L2,3127.0,0.40715637167093266,1.0
816,HSP90AA1;HSP90AB1,2513.5,0.18344026641394484,1.0
817,HSP90AA1;DCTN1,2670.0,0.4350592954480167,1.0
818,HSP90AA1;JUN,2963.0,0.8012655098828452,1.0
819,HSP90AA1;SRC,2770.5,0.6727935624164547,1.0
820,HSP90AA1;AKT3,3076.5,0.5149610454873369,1.0
821,HSP90AA1;DDX3X,3123.5,0.41218659491104115,1.0
822,HSP90AA1;BRCA2,2838.5,0.8548319843894315,1.0
823,HSP90AA1;HIF1A,3070.0,0.5296953395609445,1.0
824,HSP90AA1;POLR2A,3025.0,0.6379979772768065,1.0
825,HSP90AA1;MAP3K1,2750.0,0.6210047322861765,1.0
826,HSP90AA1;CASP8,3078.0,0.5113990155548989,1.0
827,HSP90AA1;NDRG1,3179.0,0.30830149802749607,1.0
828,HSP90AA1;RPL5,2757.5,0.6397702249204591,1.0
829,HSP90AA1;KDM6A,2913.5,0.9382242607361272,1.0
830,HSP90AA1;PTEN,2753.5,0.6294770853995113,1.0
831,HSP90AA1;RHOA,3074.0,0.5208463124220822,1.0
832,HSP90AA1;BCL6,2850.5,0.8877654914151474,1.0
833,HSP90AA1;AKT2,3080.0,0.5071648490509317,1.0
834,HSP90AA1;NCOA2,2946.5,0.8463943739243968,1.0
835,HSP90AA1;MTOR,2674.0,0.44593754573397404,1.0
836,HSP90AA1;BRAF,2688.0,0.4759671840885852,1.0
837,HSP90AA1;AKT1,2862.0,0.9200535051015467,1.0
838,HSP90AA1;ABL1,2686.5,0.47282456440416454,1.0
839,HSP90AA1;ARNT,3049.0,0.578382784509158,1.0
840,HSP90AA1;LYN,2575.5,0.26735747814761024,1.0
841,HSP90AA1;CTNNB1,2899.0,0.9789223971909546,1.0
842,HSP90AA1;HNRNPA2B1,2604.5,0.3136327495356135,1.0
843,HSP90AA1;PIK3R1,2641.0,0.3796603641645504,1.0
844,HSP90AA1;TGFBR2,2899.0,0.9789571891372272,1.0
845,HSP90AA1;DICER1,2592.5,0.29265684036770934,1.0
846,NUP98;CREBBP,2910.5,0.9465530972395803,1.0
847,NUP98;EP300,2923.5,0.9101396362224123,1.0
848,NUP98;KAT6A,2870.5,0.9436981150296578,1.0
849,NUP98;RANBP2,3066.0,0.5385874294678429,1.0
850,NUP98;MSI2,2803.5,0.7062411992839006,1.0
851,NUP98;NPM1,2959.0,0.8115743672976035,1.0
852,NUP98;MLLT10,3024.0,0.6401231833506679,1.0
853,NUP98;NSD3,2797.5,0.742743403525836,1.0
854,NUP98;DDX10,3029.0,0.6281496960522768,1.0
855,NUP98;RAP1GDS1,2978.0,0.7606794370900419,1.0
856,NUP98;SETBP1,2889.5,0.9971809671678482,1.0
857,NUP98;KDM5A,2880.5,0.971852793360425,1.0
858,NUP98;NUMA1,2888.5,0.994375549728502,1.0
859,NUP98;LMNA,2945.0,0.8504211794614704,1.0
860,NUP98;KMT2A,2975.5,0.7665614468938085,1.0
861,NUP98;FIP1L1,2893.5,0.9943786839788373,1.0
862,NUP98;ETV6,2871.0,0.9451965019424704,1.0
863,NUP98;ABL1,2879.5,0.9690092442420299,1.0
864,NUP98;XPO1,2907.0,0.956433542689876,1.0
865,NUP98;PSIP1,3293.0,0.15471678015725357,1.0
866,NUP98;TOP1,2931.0,0.8891032192643867,1.0
867,NUP98;MLLT3,3125.0,0.4102123774869041,1.0
868,NUP98;NSD1,2863.5,0.9239623966365325,1.0
869,PTPRK;EGFR,2640.5,0.37828900328465453,1.0
870,PTPRK;CTNNB1,2766.5,0.6622412921006657,1.0
871,MLLT10;MLLT1,3079.0,0.5087195906422026,1.0
872,MLLT10;ELL,2995.5,0.7135413119139539,1.0
873,MLLT10;AFF4,3117.5,0.4252787714788142,1.0
874,MLLT10;KAT6A,3013.5,0.6672605073656239,1.0
875,MLLT10;MLLT6,3033.5,0.616630480518011,1.0
876,MLLT10;AFF1,2905.0,0.962002232472552,1.0
877,MLLT10;PICALM,2823.5,0.8136896785718386,1.0
878,MLLT10;AFF3,3207.5,0.26499667812507743,1.0
879,MLLT10;NSD1,3106.0,0.4498211658831981,1.0
880,MLLT10;SMARCB1,3129.5,0.40204926496104854,1.0
881,MLLT10;MLLT3,2940.0,0.8638126428203838,1.0
882,MLLT10;ABI1,3026.5,0.6347340576794618,1.0
883,MLLT10;CTNNB1,3053.0,0.5695942952662774,1.0
884,MLLT10;KMT2A,2979.0,0.7576623940951105,1.0
885,HIF1A;MAPK1,3029.0,0.6284716746191881,1.0
886,HIF1A;CCND1,3092.0,0.47973733939199936,1.0
887,HIF1A;DNAJB1,2955.5,0.8207011441050411,1.0
888,HIF1A;KRAS,3254.5,0.2015898336389942,1.0
889,HIF1A;VHL,3098.5,0.46428367252351643,1.0
890,HIF1A;CDK4,3068.5,0.5331925671172313,1.0
891,HIF1A;MDM2,2992.5,0.7220695269553572,1.0
892,HIF1A;POU5F1,2582.5,0.2775503172829249,1.0
893,HIF1A;CDH1,3170.0,0.3271361768325324,1.0
894,HIF1A;PDGFRB,3154.5,0.35461976808245566,1.0
895,HIF1A;CREBBP,2546.0,0.2241039939451741,1.0
896,HIF1A;EP300,2673.5,0.44435271634252826,1.0
