,Edge,U,pval,adj_pvals
0,KMT2A;MLLT1,401.0,0.7163249674223873,1.0
2748,KMT2C;SETD2,475.5,0.1174752546447212,1.0
2749,KMT2C;NF1,529.5,0.014799151156151828,0.8020711891422929
2750,KMT2C;ARID1A,499.5,0.050728689440375445,1.0
2751,KMT2C;EED,475.5,0.11726099288132863,1.0
2752,KMT2C;PIK3CA,554.5,0.004515452339545563,0.37194726015512525
2753,KMT2C;NCOR1,525.0,0.018048401051234488,0.8439907417541376
2754,KMT2C;MEN1,495.5,0.05904382005405065,1.0
2755,KMT2C;PTEN,515.5,0.027056471438930172,0.9879796065638213
2756,KMT2C;KMT2D,480.5,0.09945893669896388,1.0
2757,TMEM127;NF1,378.5,1.0,1.0
2758,TMEM127;SDHAF2,339.0,0.5338336729849358,1.0
2759,TMEM127;SDHC,370.0,0.903646823425375,1.0
2760,TMEM127;SDHD,360.5,0.7837795440516171,1.0
2761,PALB2;FANCE,423.5,0.46783769997948565,1.0
2762,PALB2;BARD1,423.0,0.4724216669242276,1.0
2763,PALB2;PTEN,487.0,0.07995740908003894,1.0
2764,PALB2;POLE,479.0,0.10476683938616162,1.0
2765,PALB2;MEN1,450.0,0.2485917549092922,1.0
2766,PALB2;PMS1,399.5,0.7345075873861528,1.0
2767,PALB2;RMI2,429.5,0.4102430651774145,1.0
2768,PALB2;FANCG,435.5,0.3576135932460167,1.0
2769,PALB2;BRCA1,421.5,0.48768506617851093,1.0
2770,PALB2;BLM,371.5,0.9228390613138276,1.0
2771,PALB2;XPA,435.5,0.35767375541531365,1.0
2772,PALB2;POLD1,492.0,0.06690913293746092,1.0
2773,PALB2;BRCA2,422.5,0.47757763203155323,1.0
2774,PALB2;NF1,482.5,0.0933313668999454,1.0
2775,XPA;NTHL1,446.5,0.27231772104715535,1.0
2776,XPA;XPC,352.0,0.6803964244993461,1.0
2777,XPA;BRCA2,387.0,0.8908995284337821,1.0
2778,XPA;POLD1,421.5,0.4876729604145612,1.0
2779,XPA;TCEA1,257.5,0.052837476501294625,1.0
2780,XPA;BRCA1,387.0,0.8909100783830934,1.0
2781,XPA;PMS1,432.5,0.383319713575312,1.0
2782,IL6ST;MAPK1,358.5,0.7590552315652201,1.0
2783,IL6ST;PIK3CA,376.5,0.9871256640241594,1.0
2784,IL6ST;PIK3CB,355.5,0.7223613384853724,1.0
2785,IL6ST;PIK3R1,363.5,0.8212167491847692,1.0
2786,SDHC;SDHAF2,371.0,0.9163004276977778,1.0
2787,SDHC;IDH2,470.5,0.1364556490065586,1.0
2788,SDHC;NF1,396.5,0.7708929123618651,1.0
2789,SDHC;FH,498.5,0.052146344452295865,1.0
2790,SDHC;IDH1,509.5,0.033921703992086404,1.0
2791,SDHC;MYC,464.5,0.16405090457324578,1.0
2792,SDHC;SDHD,358.5,0.7570321563723414,1.0
2793,SDHC;PTEN,430.0,0.4045615952249607,1.0
2794,NTHL1;POLE,464.5,0.16518096311986463,1.0
2795,NTHL1;POLD1,464.5,0.16512806385647372,1.0
2796,CANT1;ATIC,438.0,0.3368793726348992,1.0
2797,CANT1;GMPS,399.0,0.7406645896483355,1.0
2798,CANT1;NT5C2,531.0,0.011184968988844319,0.7074492885444033
2799,GNA11;BAP1,377.5,1.0,1.0
2800,GNA11;PIK3CA,431.0,0.3969152426149316,1.0
2801,GNA11;KRAS,411.5,0.5943712293246495,1.0
2802,GNA11;PIK3R1,408.5,0.6283659478408572,1.0
2803,GNA11;EIF1AX,493.5,0.06348177646846526,1.0
2804,GNA11;PLCG1,326.0,0.40592384421155936,1.0
2805,RHOA;MYH9,373.5,0.9484932375324178,1.0
2806,RHOA;CDKN1B,346.0,0.6109154490742069,1.0
2807,RHOA;PLCG1,402.0,0.704223663396282,1.0
2808,RHOA;ITGAV,371.0,0.9163015915841904,1.0
2809,RHOA;SMAD2,387.0,0.8908452231622856,1.0
2810,RHOA;AXIN1,430.5,0.4005941539455701,1.0
2811,RHOA;PIK3CA,431.0,0.39680363839437416,1.0
2812,RHOA;ERBB2,340.5,0.5498124951823771,1.0
2813,RHOA;MAP2K1,380.5,0.9742382061823687,1.0
2814,RHOA;BCR,464.5,0.1636381002631685,1.0
2815,RHOA;HSP90AA1,342.5,0.572048465790262,1.0
2816,RHOA;RAC1,400.5,0.7217216487548905,1.0
2817,RHOA;CASP8,371.0,0.916392225402912,1.0
2818,RHOA;MTOR,406.0,0.6570105507809494,1.0
2819,RHOA;PTEN,368.5,0.8844490002557767,1.0
2820,RHOA;ARHGAP5,409.5,0.6164704117794364,1.0
2821,RHOA;KTN1,443.5,0.29311981568641077,1.0
2822,RHOA;CTNND1,370.5,0.9099272596864065,1.0
2823,RHOA;PIK3CB,379.0,0.9935528460693546,1.0
2824,RHOA;PIK3R1,440.0,0.32051978389173486,1.0
2825,RHOA;MYC,377.0,0.9935590399868287,1.0
2826,PPP2R1A;MAPK1,440.5,0.3170861395874647,1.0
2827,PPP2R1A;KRAS,375.5,0.9742553952815522,1.0
2828,PPP2R1A;MDM2,393.5,0.8087119242308275,1.0
2829,PPP2R1A;AXIN1,365.0,0.8400694741779666,1.0
2830,PPP2R1A;MAP2K2,441.5,0.30921581133804843,1.0
2831,PPP2R1A;STRN,323.0,0.3790037152542147,1.0
2832,PPP2R1A;PIK3CA,387.5,0.8845351622755881,1.0
2833,PPP2R1A;CBL,350.5,0.6629899533184258,1.0
2834,PPP2R1A;RAD21,337.5,0.5180056081993584,1.0
2835,PPP2R1A;MAP2K1,424.5,0.4578679685668381,1.0
2836,PPP2R1A;ARID1A,360.5,0.7837296684472664,1.0
2837,PPP2R1A;WWTR1,335.5,0.49750993727976256,1.0
2838,PPP2R1A;AKT2,340.0,0.5446632239324726,1.0
2839,PPP2R1A;PPP6C,342.0,0.5664465542481489,1.0
2840,PPP2R1A;POLR2A,427.0,0.4333122168983755,1.0
2841,PPP2R1A;HSP90AA1,435.0,0.36193320862183187,1.0
2842,SDHAF2;SDHD,407.5,0.6391422110931329,1.0
2843,SDHAF2;NF1,401.5,0.7104334652402715,1.0
2844,SDHAF2;FH,425.5,0.44803781874588033,1.0
2845,PICALM;MLLT10,321.5,0.3657035572995222,1.0
2846,BCR;CBL,452.5,0.2323212254381123,1.0
2847,BCR;ABL1,456.5,0.2080689955724878,1.0
2848,BCR;PIK3R1,442.0,0.30543220641273205,1.0
2849,BCR;HSP90AA1,431.0,0.3966854035683952,1.0
2850,BCR;RAC1,456.5,0.208195464225728,1.0
2851,BTG1;FOXO3,327.0,0.4150617251090353,1.0
2852,BAX;BCL2L12,386.0,0.9035238902084883,1.0
2853,BAX;CASP8,337.0,0.5134506012649012,1.0
2854,ABL1;MAPK1,329.0,0.4337922815201817,1.0
2855,ABL1;CDKN1B,305.5,0.2446743329699249,1.0
2856,ABL1;MLLT1,364.0,0.8274286746291599,1.0
2857,ABL1;KRAS,386.5,0.8972947159310761,1.0
2858,ABL1;CDK4,358.0,0.7529684729168287,1.0
2859,ABL1;MDM2,318.5,0.3408210154975191,1.0
2860,ABL1;PIK3CA,394.5,0.7963007591854626,1.0
2861,ABL1;CBL,370.0,0.9036228082511252,1.0
2862,ABL1;YWHAE,369.0,0.8908588070821091,1.0
2863,ABL1;RB1,302.0,0.22283712586676718,1.0
2864,ABL1;ERBB2,310.5,0.2793109803293282,1.0
2865,ABL1;NPM1,354.0,0.7044824893511172,1.0
2866,ABL1;CALR,383.0,0.942110634230904,1.0
2867,ABL1;HSP90AA1,384.0,0.9292426559425879,1.0
2868,ABL1;NUP214,364.5,0.8338071245072637,1.0
2869,ABL1;MTOR,341.0,0.555724511857697,1.0
2870,ABL1;HSP90AB1,350.5,0.6627698355479006,1.0
2871,ABL1;PTEN,332.5,0.4676396741813581,1.0
2872,ABL1;DEK,391.5,0.8337752272057605,1.0
2873,ABL1;MYC,333.0,0.47262499215960396,1.0
2874,ABL1;BRCA1,363.5,0.8212094139650922,1.0
2875,ABL1;IDH1,397.0,0.7652958059727635,1.0
2876,ABL1;PIK3R1,405.5,0.6630383215083118,1.0
2877,ABL1;NOTCH1,409.5,0.6169558796109388,1.0
2878,ABL1;WWTR1,337.5,0.5184717906673681,1.0
2879,CTNNA1;AXIN1,330.0,0.44327406531558555,1.0
2880,CTNNA1;YWHAE,356.5,0.7342368286128546,1.0
2881,CTNNA1;CTNND1,346.0,0.6111933253651344,1.0
2882,CTNNA1;RAC1,388.5,0.8716589462994586,1.0
2883,EIF1AX;EIF3E,410.0,0.6110197222638316,1.0
2884,EIF1AX;FANCE,522.5,0.020126522654507668,0.8500565465853003
2885,EIF1AX;PIK3CA,533.0,0.01267229025876875,0.7738836568372226
2886,EIF1AX;SF3B1,453.0,0.22899967534897525,1.0
2887,EIF1AX;BAP1,505.5,0.0403178520982341,1.0
2888,EIF1AX;DDX3X,427.0,0.4337539203453773,1.0
2889,EXT2;EXT1,343.0,0.5772331126151788,1.0
2890,SMAD3;MAPK1,464.5,0.16456336288128348,1.0
2891,SMAD3;CDK4,386.0,0.9035332603658524,1.0
2892,SMAD3;SMAD2,467.0,0.1529598088488515,1.0
2893,SMAD3;AXIN1,387.5,0.8843722496474261,1.0
2894,SMAD3;NCOR1,413.5,0.571716525544954,1.0
2895,SMAD3;MAP2K1,446.0,0.27560493302422007,1.0
2896,SMAD3;TFE3,325.5,0.4013681493278436,1.0
2897,SMAD3;USP9X,382.0,0.9549392798815304,1.0
2898,SMAD3;BMPR1A,368.0,0.8781271861030442,1.0
2899,SMAD3;MYC,438.5,0.33225585831867166,1.0
2900,SMAD3;BRCA1,419.0,0.5128524114222448,1.0
2901,SMAD3;NUP214,379.5,0.9871163480673542,1.0
2902,SMAD3;BRCA2,340.0,0.5446239828001695,1.0
2903,SMAD3;WWTR1,333.0,0.47256956281726326,1.0
2904,SMAD3;FOXO3,464.0,0.16664056908365799,1.0
2905,SMAD3;MEN1,428.5,0.41938528092034955,1.0
2906,SMAD3;TCF12,436.0,0.35312402333045034,1.0
2907,SMAD3;PTEN,451.5,0.23839880651163403,1.0
2908,SMAD3;MTOR,472.0,0.13094073509800522,1.0
2909,SMAD3;DROSHA,376.5,0.9871210085727509,1.0
2910,SMAD3;NOTCH1,518.0,0.02437882493113339,0.9284924506029513
2911,TPM4;MYH9,395.0,0.789570009727131,1.0
2912,TPM4;ATIC,460.0,0.18776658940165258,1.0
2913,TPM4;TFG,452.5,0.23064720834126629,1.0
2914,TPM4;STRN,465.5,0.15882984034330727,1.0
2915,TPM4;RANBP2,441.5,0.30914177664416775,1.0
2916,TPM4;NPM1,494.0,0.06192868164604547,1.0
2917,TPM4;TPM3,432.5,0.38023936891977805,1.0
2918,YWHAE;MAP2K2,465.0,0.16258515616638736,1.0
2919,YWHAE;HSP90AB1,473.0,0.12709353608001148,1.0
2920,YWHAE;HSP90AA1,458.0,0.19943118281414796,1.0
2921,YWHAE;MDM4,402.0,0.7038893238107258,1.0
2922,YWHAE;NPM1,486.0,0.08262315550890244,1.0
2923,YWHAE;PIK3R1,470.0,0.13952025053127892,1.0
2924,YWHAE;WWTR1,377.5,1.0,1.0
2925,YWHAE;FOXO3,400.0,0.7277992272461253,1.0
2926,YWHAE;MAP2K1,454.5,0.2197368164591691,1.0
2927,YWHAE;ARAF,464.0,0.16735673042161203,1.0
2928,GPHN;MTOR,456.0,0.21108787237014182,1.0
2929,RPN1;CALR,473.5,0.12459527519264349,1.0
2930,RPN1;SND1,408.5,0.6280265217224089,1.0
2931,ARHGAP5;CTNND1,397.0,0.7651023646953372,1.0
2932,BCL10;MAPK1,501.5,0.04719230466585754,1.0
2933,BCL10;PLCG1,443.0,0.29800634960414973,1.0
2934,BCL10;NFKBIE,472.5,0.12940492464512152,1.0
2935,BCL10;USP9X,452.5,0.2325160229151747,1.0
2936,BCL10;CASP8,507.5,0.03737810468789363,1.0
2937,ZRSR2;U2AF1,383.5,0.9357015424385852,1.0
2938,ZRSR2;NPM1,346.0,0.6112478385058564,1.0
2939,ZRSR2;SF3B1,358.5,0.7591947999676805,1.0
2940,ZRSR2;IDH2,383.0,0.9421234848697005,1.0
2941,ZRSR2;IDH1,377.0,0.9935631593611751,1.0
2942,ZRSR2;SRSF2,383.5,0.9357042174991167,1.0
2943,ZRSR2;PRPF40B,344.0,0.5888588106777084,1.0
2944,ZRSR2;SMC1A,339.5,0.5396734790590918,1.0
2945,POLD1;CDK4,395.0,0.789867841446076,1.0
2946,POLD1;BARD1,426.5,0.4385595339803575,1.0
2947,POLD1;XPC,431.5,0.3923551749170453,1.0
2948,POLD1;POLE,416.0,0.5445903395214904,1.0
2949,POLD1;BLM,404.0,0.6806904720626772,1.0
2950,POLD1;BMPR1A,396.0,0.7775097128301176,1.0
2951,POLD1;BRCA2,397.5,0.7591266689517808,1.0
2952,POLD1;POLG,229.0,0.016535704930531962,0.8246466047121404
2953,POLD1;PMS1,416.0,0.5447248682142269,1.0
2954,POLD1;BRCA1,393.0,0.8149858008646239,1.0
2955,IDH1;KRAS,388.0,0.8781742567429148,1.0
2956,IDH1;PIK3CA,418.5,0.5186753242823232,1.0
2957,IDH1;ERBB2,376.5,0.9871253060917362,1.0
2958,IDH1;U2AF1,360.5,0.7838762630028844,1.0
2959,IDH1;NPM1,354.0,0.7045177312304772,1.0
2960,IDH1;IDH2,425.5,0.4478040012469918,1.0
2961,IDH1;NF1,473.0,0.12711998626016177,1.0
2962,IDH1;FH,330.5,0.44813252651670377,1.0
2963,IDH1;MDM4,340.5,0.5503125848019818,1.0
2964,IDH1;PTEN,452.5,0.23235370056600468,1.0
2965,IDH1;SDHD,354.0,0.7043845291036204,1.0
2966,IDH1;SRSF2,356.5,0.7347385024125609,1.0
2967,IDH1;MYC,466.0,0.15794887856323514,1.0
2968,FH;ATIC,313.0,0.2979391842147462,1.0
2969,FH;IDH2,379.0,0.9935588607041438,1.0
2970,FH;ARNT,420.0,0.5027622557633266,1.0
2971,FH;SDHD,387.5,0.8843786513734181,1.0
2972,NT5C2;ATIC,278.0,0.10830668577564738,1.0
2973,NT5C2;GMPS,250.5,0.0403707200435338,1.0
2974,HLA-A;ERBB2,501.0,0.04808852362253139,1.0
2975,HLA-A;CALR,454.5,0.21997424830997647,1.0
2976,PMS1;BARD1,359.5,0.7714232248282811,1.0
2977,PMS1;XPC,399.0,0.7406367513346059,1.0
2978,PMS1;POLE,404.5,0.6747294602041827,1.0
2979,PMS1;BRCA2,346.0,0.6111189524116349,1.0
2980,PMS1;BRCA1,354.0,0.7045294757247357,1.0
2981,NSD1;MLLT10,348.0,0.6340032002240831,1.0
2982,NSD1;DDX10,312.5,0.29402829331367053,1.0
2983,NSD1;PSIP1,371.5,0.9228850390200231,1.0
2984,NSD1;SETD2,323.0,0.37903686943852466,1.0
2985,TCEA1;MLLT1,330.5,0.44817670708581947,1.0
2986,TCEA1;AFF4,351.5,0.6747337251241352,1.0
2987,TCEA1;POLR2A,360.0,0.7776151764551067,1.0
2988,ARAF;MAPK1,428.0,0.4240185358318821,1.0
2989,ARAF;KRAS,420.5,0.4978091828034016,1.0
2990,ARAF;MAP2K2,415.5,0.5491151678388763,1.0
2991,ARAF;PIK3CA,423.5,0.46770158064697187,1.0
2992,ARAF;HSP90AA1,399.0,0.7407063303259047,1.0
2993,ARAF;PIK3CB,332.5,0.4671871111520066,1.0
2994,ARAF;HSP90AB1,414.0,0.5665329899646078,1.0
2995,ARAF;PIK3R1,419.0,0.5129052808313248,1.0
2996,ARAF;MAP2K1,412.5,0.5828846120195149,1.0
2997,NPM1;EIF3E,332.5,0.4677634658317087,1.0
2998,NPM1;ATIC,440.0,0.320094727734092,1.0
2999,NPM1;TFG,453.0,0.22851975319002782,1.0
3000,NPM1;PLCG1,360.0,0.7775880715577864,1.0
3001,NPM1;KRAS,345.0,0.6000255694251,1.0
3002,NPM1;MDM2,371.5,0.9228272863592841,1.0
3003,NPM1;BARD1,383.5,0.9356372406500341,1.0
3004,NPM1;PIK3CA,381.0,0.9678268550293305,1.0
3005,NPM1;RB1,383.5,0.9356202399265026,1.0
3006,NPM1;NONO,438.5,0.3319118265865513,1.0
3007,NPM1;RANBP2,415.5,0.5504290342730007,1.0
3008,NPM1;U2AF1,370.0,0.9036868088532235,1.0
3009,NPM1;TPM3,397.5,0.7588275073957704,1.0
3010,NPM1;PIK3R1,353.0,0.6925237226814123,1.0
3011,NPM1;PRKAR1A,377.0,0.9935624435159847,1.0
3012,NPM1;BRD3,378.5,1.0,1.0
3013,NPM1;HNRNPA2B1,351.0,0.6688083037343959,1.0
3014,NPM1;SRSF3,366.0,0.8523696259369038,1.0
3015,NPM1;IDH2,368.5,0.8845542832303344,1.0
3016,NPM1;HSP90AB1,435.0,0.36176630862288606,1.0
3017,NPM1;SRSF2,363.5,0.821280283297717,1.0
3018,NPM1;HSP90AA1,421.5,0.48738823062416636,1.0
3019,NPM1;BRCA2,423.5,0.46759632698689324,1.0
3020,NPM1;DEK,435.0,0.3612313818455859,1.0
3021,NPM1;SET,399.0,0.7406367513346059,1.0
3022,NPM1;MYC,389.0,0.8654428039077373,1.0
3023,NPM1;BRCA1,424.5,0.45788672538799136,1.0
3024,NPM1;NUP214,344.0,0.5888329137149688,1.0
3025,TBL1XR1;NCOR1,423.0,0.47176080158390965,1.0
3026,TBL1XR1;NCOA2,446.5,0.27156948968064987,1.0
3027,TBL1XR1;NOTCH1,504.5,0.04198089736508582,1.0
3028,ARID1A;KRAS,362.0,0.8023604173000196,1.0
3029,ARID1A;CDK4,411.5,0.5939759482114104,1.0
3030,ARID1A;PIK3CA,369.5,0.897276255866306,1.0
3031,ARID1A;RB1,376.5,0.987109347813007,1.0
3032,ARID1A;NCOR1,361.0,0.7899820559181533,1.0
3033,ARID1A;ERBB2,260.5,0.05894868579413502,1.0
3034,ARID1A;KMT2D,358.5,0.758990233323251,1.0
3035,ARID1A;MYC,340.0,0.5450606725058614,1.0
3036,ARID1A;SS18L1,416.0,0.5448424837238741,1.0
3037,ARID1A;BRCA1,329.0,0.43386259049922893,1.0
3038,ARID1A;SMARCD1,447.5,0.26449648935808023,1.0
3039,ARID1A;SS18,424.0,0.4623217016375979,1.0
3040,ARID1A;SMARCE1,375.0,0.9678107557181237,1.0
3041,ARID1A;EWSR1,416.5,0.5393912821041477,1.0
3042,ARID1A;SETD2,433.5,0.3743933239690934,1.0
3043,ARID1A;NF1,461.0,0.18298097120647372,1.0
3044,ARID1A;BRCA2,403.5,0.6864753110647346,1.0
3045,ARID1A;PTEN,366.0,0.8527274127117775,1.0
3046,ARID1A;POLE,471.0,0.13527926378765853,1.0
3047,SND1;DROSHA,353.0,0.6925845769946497,1.0
3048,BRD3;SMARCD1,360.5,0.7838557577048045,1.0
3049,BRD3;MYC,347.0,0.6226665449436901,1.0
3050,MLLT6;MLLT1,348.0,0.633993766685955,1.0
3051,MLLT6;AFF4,367.0,0.8653240457936499,1.0
3052,MLLT6;MLLT10,360.0,0.7775730089996067,1.0
3053,MLLT6;LASP1,369.5,0.8972918765688676,1.0
3054,FLCN;HSP90AA1,375.5,0.974250743298219,1.0
3055,FLCN;TFE3,355.5,0.7226499811541265,1.0
3056,FLCN;MTOR,403.0,0.6925642962338567,1.0
3057,MED12;CDK4,342.5,0.5721820955649994,1.0
3058,MED12;NCOR1,337.0,0.5134154740499652,1.0
3059,MED12;KMT2D,296.5,0.19120553887981395,1.0
3060,MED12;CCNC,308.5,0.2655815351330666,1.0
3061,MED12;NCOA2,323.0,0.37896392345616936,1.0
3062,MAP2K1;MAPK1,444.0,0.28995415486112086,1.0
3063,MAP2K1;KRAS,430.0,0.4057083258607983,1.0
3064,MAP2K1;MDM2,456.0,0.21070051104265042,1.0
3065,MAP2K1;MAP2K2,442.5,0.3010810923198316,1.0
3066,MAP2K1;PIK3CA,442.0,0.3053649365585438,1.0
3067,MAP2K1;PTEN,473.0,0.12700359621380772,1.0
3068,MAP2K1;MTOR,483.0,0.09142872528124299,1.0
3069,MAP2K1;LMNA,420.0,0.5029583915114164,1.0
3070,MAP2K1;MYC,443.5,0.2938468570956211,1.0
3071,MAP2K1;HSP90AB1,451.5,0.23866021221622147,1.0
3072,MAP2K1;NF1,460.5,0.18570360049226098,1.0
3073,MAP2K1;HSP90AA1,439.0,0.3288083592041421,1.0
3074,BAP1;BARD1,339.0,0.534010380175431,1.0
3075,BAP1;EED,435.5,0.35726567181200897,1.0
3076,BAP1;PTEN,394.0,0.8022741364623891,1.0
3077,BAP1;SETD2,339.0,0.5338393763316323,1.0
3078,BAP1;BRCA1,393.0,0.8147580510623033,1.0
3079,CLIP1;RAC1,253.0,0.044428024455571855,1.0
3080,CLIP1;MTOR,295.5,0.18565466161818078,1.0
3081,MDM2;MAPK1,354.0,0.7044668222493978,1.0
3082,MDM2;KRAS,338.5,0.5290052220819459,1.0
3083,MDM2;CDK4,381.5,0.9613818123456294,1.0
3084,MDM2;FOXO3,330.0,0.4432423538547844,1.0
3085,MDM2;RANBP2,319.0,0.3452707002709411,1.0
3086,MDM2;AKT2,322.0,0.37043247141511537,1.0
3087,MDM2;PTEN,356.0,0.728527749546382,1.0
3088,MDM2;RB1,339.0,0.5342494720495516,1.0
3089,MDM2;ARNT,352.5,0.6865909354376329,1.0
3090,MDM2;ERBB2,289.0,0.15322274771178065,1.0
3091,MDM2;PIK3R1,322.5,0.3744664879788814,1.0
3092,MDM2;NOTCH1,412.5,0.5833353067347148,1.0
3093,MDM2;MDM4,302.0,0.22297232588069116,1.0
3094,MDM2;MYC,354.5,0.7103795957204716,1.0
3095,MDM2;TRIM27,322.5,0.3748319367301891,1.0
3096,MDM2;BRCA1,383.0,0.9420841027318857,1.0
3097,MDM2;PIK3CA,351.5,0.6748189883593423,1.0
3098,MDM2;BARD1,332.0,0.46272042888704945,1.0
3099,MDM2;HSP90AB1,357.0,0.740734146255932,1.0
3100,MDM2;PPM1D,381.5,0.9613855685236763,1.0
3101,MDM2;HSP90AA1,341.5,0.5612491322505804,1.0
3102,MDM2;CASP8,345.0,0.5998886675169824,1.0
3103,MDM2;NF1,384.5,0.9228593871828636,1.0
3104,MDM2;BRCA2,385.5,0.9100358755471403,1.0
3105,MDM2;SMAD2,341.0,0.5558014674933576,1.0
3106,SMC1A;U2AF1,390.5,0.8464297100417456,1.0
3107,SMC1A;RAD21,381.5,0.9612805202844203,1.0
3108,SMC1A;BLM,331.0,0.45293216969351,1.0
3109,SMC1A;BRCA1,342.5,0.572048465790262,1.0
3110,SMC1A;MYC,456.0,0.21054162008353694,1.0
3111,SMC1A;SRSF2,390.0,0.85274361400328,1.0
3112,SMARCD1;RB1,448.5,0.25799398622277914,1.0
3113,SMARCD1;NCOR1,459.5,0.1903715065613839,1.0
3114,SMARCD1;SMARCE1,410.5,0.6027597686513608,1.0
3115,SMARCD1;SS18L1,403.0,0.6918069914938768,1.0
3116,SMARCD1;SS18,412.5,0.5820791823810991,1.0
3117,LASP1;LPP,411.5,0.5943302146815537,1.0
3118,UBR5;USP9X,318.5,0.34095536223984757,1.0
3119,UBR5;FBXO11,314.5,0.3091013846953372,1.0
3120,UBR5;SETD2,306.0,0.24845358600333278,1.0
3121,UBR5;MYC,334.0,0.48265070637341534,1.0
3122,RNF213;MYH9,229.5,0.016856069404255145,0.8246466047121404
3123,RNF213;NF1,258.0,0.053752875644392156,1.0
3124,CREB3L2;MAPK1,416.0,0.5451780297419274,1.0
3125,CREB3L2;AKT2,409.5,0.6169705620790985,1.0
3126,EWSR1;NONO,424.5,0.45416061097076,1.0
3127,EWSR1;U2AF1,413.0,0.5765148328283678,1.0
3128,EWSR1;HNRNPA2B1,356.0,0.7271274685353104,1.0
3129,EWSR1;SRSF3,380.0,0.9805057872484259,1.0
3130,EWSR1;SRSF2,388.5,0.8715542217070475,1.0
3131,EWSR1;TCF12,403.5,0.6862809396321294,1.0
3132,EWSR1;BRCA1,443.5,0.29355090568073605,1.0
3133,EWSR1;TAF15,301.5,0.2180373953077992,1.0
3134,EWSR1;DROSHA,321.0,0.35986144961601196,1.0
3135,CNBP;MYC,384.0,0.929227919467116,1.0
3136,EED;RB1,371.5,0.92277691439802,1.0
3137,EED;NCOR1,448.5,0.2579276161844021,1.0
3138,ATP1A1;MAPK1,433.0,0.37865196501940457,1.0
3139,PER1;CRTC1,393.5,0.8087745002734481,1.0
3140,RMI2;BARD1,359.0,0.7652704638405483,1.0
3141,RMI2;BLM,358.5,0.7590714729137585,1.0
3142,RMI2;BRCA1,379.0,0.9935613693002538,1.0
3143,RMI2;RAD17,375.5,0.9742360551232121,1.0
3144,RMI2;BRCA2,361.0,0.7900504952917087,1.0
3145,ASPSCR1;PRCC,394.0,0.8023981296717436,1.0
3146,ASPSCR1;NONO,380.5,0.9742496694054312,1.0
3147,ASPSCR1;TFE3,388.0,0.8781305501011326,1.0
3148,PIK3CA;MAPK1,362.5,0.8087875292221693,1.0
3149,PIK3CA;PLCG1,356.0,0.7286727537863752,1.0
3150,PIK3CA;KRAS,393.5,0.8087562552707371,1.0
3151,PIK3CA;CDK4,390.0,0.8528103878605577,1.0
3152,PIK3CA;MYC,356.0,0.7287053477519979,1.0
3153,PIK3CA;RAC1,371.0,0.9164814090747627,1.0
3154,PIK3CA;BRCA1,345.0,0.6000762383148908,1.0
3155,PIK3CA;CBL,330.0,0.4434578869361431,1.0
3156,PIK3CA;PIK3CB,353.0,0.6926575545523643,1.0
3157,PIK3CA;HSP90AB1,386.5,0.8973089092107763,1.0
3158,PIK3CA;FAT1,369.5,0.897301813306504,1.0
3159,PIK3CA;NF1,396.0,0.7776813911867841,1.0
3160,PIK3CA;BRCA2,375.0,0.9678223854216523,1.0
3161,PIK3CA;HSP90AA1,381.0,0.9678286423509624,1.0
3162,PIK3CA;POLE,361.5,0.7963173680783782,1.0
3163,PIK3CA;PTEN,372.5,0.9357051091117683,1.0
3164,PIK3CA;AKT2,335.5,0.49798847644785327,1.0
3165,PIK3CA;FOXO3,374.0,0.9549730662616718,1.0
3166,PIK3CA;IDH2,407.5,0.6398419327905756,1.0
3167,PIK3CA;KMT2D,373.0,0.9421210760268007,1.0
3168,PIK3CA;MTOR,391.0,0.840174752943689,1.0
3169,PIK3CA;ERBB2,379.0,0.9935639644016412,1.0
3170,PIK3CA;NOTCH1,375.5,0.9742586144087922,1.0
3171,PIK3CA;PIK3R1,370.5,0.9100844380324763,1.0
3172,KTN1;RAC1,400.5,0.722302018347259,1.0
3173,HSP90AB1;MAPK1,431.0,0.3966262608138966,1.0
3174,HSP90AB1;MYH9,386.0,0.9035667029400062,1.0
3175,HSP90AB1;KRAS,432.0,0.38784530489805347,1.0
3176,HSP90AB1;CDK4,444.0,0.28965150093978853,1.0
3177,HSP90AB1;NCOR1,452.0,0.23523113186776778,1.0
3178,HSP90AB1;ERBB2,346.5,0.6167648542069888,1.0
3179,HSP90AB1;CALR,374.0,0.9549561825750027,1.0
3180,HSP90AB1;HSP90AA1,392.0,0.8272605324060339,1.0
3181,HSP90AB1;HNRNPA2B1,345.5,0.6052457848090733,1.0
3182,HSP90AB1;RAC1,400.0,0.7286256528809631,1.0
3183,HSP90AB1;CASP8,441.0,0.312565953939689,1.0
3184,HSP90AB1;ARNT,423.5,0.4670504990806368,1.0
3185,HSP90AB1;MTOR,461.0,0.18287743303264992,1.0
3186,HSP90AB1;DDX3X,454.5,0.2199999056762807,1.0
3187,HSP90AB1;BRCA2,423.5,0.46762109809011265,1.0
3188,HSP90AB1;POLR2A,484.0,0.08851155673396205,1.0
3189,HSP90AB1;MYC,410.5,0.605446677414134,1.0
3190,HSP90AB1;BRCA1,448.5,0.25829908345772645,1.0
3191,HSP90AB1;AKT2,393.0,0.8148543146190457,1.0
3192,HSP90AB1;PTEN,383.0,0.9420905379601172,1.0
3193,MYH9;TPM3,430.0,0.4050013925189725,1.0
